,date,username,tweet,replies_count,retweets_count,likes_count,link,popularity
146480,2021-02-25,ernestorr,"La salud pública no es ciencia, es toma de decisiones. No se trata solo de evaluar cuál es el riesgo de usar una intervención médica sino también el riesgo de no usarla. Hubo discusión sobre si era un riesgo usar la vacuna ""rusa"", pero no les interesó el riesgo de no usarla.",104,1245,3622,https://twitter.com/ernestorr/status/1365098631007784963,1657.0
164419,2021-02-09,eltiempo,ATENCIÓN 🚨 Vacuna rusa Sputnik V llegaría en marzo a Colombia ►  https://t.co/mcbZcy6YP2  https://t.co/pLrNiaMQas,510,639,3821,https://twitter.com/ELTIEMPO/status/1359181007870709761,1656.6666666666667
105620,2021-04-25,davidvargasa18,"Sputnik V, se producirá en México, ante el acaparamiento mundial.  Marcelo Ebrard, viaja hoy a Moscú. Para hacer el convenio.  Sputnik V, estará hecha en México.   Tendremos vacuna Rusa, aunque se enoje Héctor Aguilar Camín.   México y su prioridad: La Salud.  RT 👇  https://t.co/Dj609cWfqQ",122,1450,3389,https://twitter.com/DavidVargasA18/status/1386348606496538628,1653.6666666666667
156104,2021-02-18,mippcivzla,"#18Feb🇻🇪📢 ¡ETIQUETA DEL DÍA! ⏩ #SputnikVEnVenezuela  Venezuela comienza este #18Feb el proceso de inmunización contra el Covid-19 con la vacuna rusa Sputnik V, para garantizarle al pueblo el Derecho a la Salud y protección ante la pandemia. 🇷🇺💉🇻🇪  https://t.co/GTeqsnwnje",332,3171,1441,https://twitter.com/Mippcivzla/status/1362365445014192134,1648.0
284643,2020-12-20,madorni,"Estimado Pablo: agradezco sus ganas de informarme. Ruego me ilumine enviándome las aprobaciones de la vacuna rusa, el detalle de los estudios que menciona y las conclusiones de la ANMAT. Muchas gracias. Saludos.",130,370,4442,https://twitter.com/madorni/status/1340690142135283719,1647.3333333333333
288627,2020-12-18,gabylevinas,"La vacuna rusa la vamos a pagar 20 dólares. Miren lo que pagan en Europa las otras   Oxford / Astra Zeneca 1,78 euros Johnson &amp; Johnson 8,50 dólares Sanofi / GSK 7,56 euros Curevac 10 euros BioNTech / Pfizer 12 euros Moderna 18 dólares.",269,1902,2738,https://twitter.com/GabyLevinas/status/1339945502411018241,1636.3333333333333
422762,2020-08-13,animeiberico,Filtrada imagen inédita de Putin probando la vacuna rusa contra el covid-19 en su hija.  https://t.co/SXt2ZTGgsw,16,1069,3813,https://twitter.com/Animeiberico/status/1293925504265981952,1632.6666666666667
276328,2020-12-23,profetaargen,"🚨Importante difundir🚨  Cuando la vacuna rusa Sputnik V pise suelo argentino vamos a hacer sonar ""Tuve tu veneno"" de Natalia Oreiro en todos los balcones del país.  https://t.co/MDGe2ANhYU",13,456,4429,https://twitter.com/ProfetaArgen/status/1341831234666770433,1632.6666666666667
262337,2020-12-27,winston_dunhill,"""Hay que ser muy serios, no se puede politizar con la vacuna rusa"" (Nicolás Kreplak, viceministro de salud de la provincia de Buenos Aires, procesado y embargado junto a Daniel Gollán por comprar en 2015 cunitas de cartón por $902.750.000, con un 82.27% de sobreprecio).",43,1594,3253,https://twitter.com/Winston_Dunhill/status/1343334788183318528,1630.0
378743,2020-10-02,earisteguieta,"Espero que los miembros de la cupula usurpadora den el ejemplo, y sean los primeros en recibir  la vacuna rusa.",143,1389,3349,https://twitter.com/EAristeguieta/status/1312088285632770049,1627.0
13495,2021-04-01,edgerome,Se denunció con pruebas que no dar la 2da dosis de la vacuna china a los 28 días de la primera reduce a la nada su eficacia. Pero el gobierno no lo hace y dice que nos cuida,107,1851,2920,https://twitter.com/edgerome/status/1377775874129399820,1626.0
215310,2021-01-25,mae_rusia,"📞🇷🇺🇲🇽 Vladimir #Putin y su homólogo mexicano @lopezobrador_  discutieron la lucha contra el #COVID19, las medidas de seguridad epidemiológica, así como el suministro de la vacuna rusa @sputnikvaccine a #México y la capacitación de los médicos mexicanos en #Rusia  https://t.co/VhawzxNcOd",74,1425,3362,https://twitter.com/mae_rusia/status/1353742243392319496,1620.3333333333333
456383,2020-08-04,jm_genovese,"Le tengo fe a esa vacuna rusa. Recuerdan los Lada? Unos tanque de guerra, la ensalada rusa, la ruleta rusa, la montaña rusa , la paja rusa, todo lo bueno viene de allá... venga ese líquido.",162,1127,3562,https://twitter.com/jm_genovese/status/1290701221259616257,1617.0
278362,2020-12-23,el_bru,"La vacuna rusa es mala mala, en cambio Pfizer, que pide inmunidad jurídica por cualquier cosa que pueda pasar, me inspira mucha confianza.",19,494,4320,https://twitter.com/el_bru/status/1341749581734932480,1611.0
461356,2020-07-15,rtultimahora,ÚLTIMA HORA: Los datos muestran la seguridad de la vacuna rusa contra el covid-19 y dan de alta al primer grupo de participantes en su prueba clínica  https://t.co/hNl6fKMTF6  https://t.co/MRnedHKV6v,51,1846,2918,https://twitter.com/RTultimahora/status/1283312717684711424,1605.0
332893,2020-11-06,gabylevinas,Si el resultado de las experimentación de la fase tres de la vacuna rusa estará recién el 1 de mayo ¿cómo puede Alberto decir que finales de diciembre vacunará a 10 millones de argentinos?,698,1042,3073,https://twitter.com/GabyLevinas/status/1324848879104385024,1604.3333333333333
379404,2020-10-02,carnetdlapatria,"#ULTIMAHORA “Es un momento histórico para nuestra Patria, Venezuela se convierte en el primer país de América en recibir la vacuna rusa contra el #COVID19   #SistemaPetroInmobiliario  https://t.co/ASwEzK5wnV",203,2311,2296,https://twitter.com/CarnetDLaPatria/status/1312077992303173633,1603.3333333333333
72294,2020-12-18,matiasbruales,Lo bueno de la vacuna china es que no requiere cadena de frío por la noche.,50,485,4256,https://twitter.com/matiasbruales/status/1339894014926008323,1597.0
156301,2021-02-18,franciscopoleor,Maduro anuncia que compraron 10 millones de dosis de la vacuna rusa por 200 millones de dólares. Eso quiere decir que pagaron 20 dólares por dosis. El costo oficial de esa vacuna es de menos de 10 dólares. Después Guaidó es el malo por negarse a soltar los fondos.,166,1913,2694,https://twitter.com/FranciscoPoleoR/status/1362236173918298117,1591.0
139806,2021-03-05,mauriciomulder,Increíble la denuncia en @BetoASaber: Sagasti rechazando la vacuna rusa y con su chochera Vizcarra compraron a 70 dolares c/u vacunas con 11% de eficacia! ...Además de genocidas RATEROS.,457,1142,3173,https://twitter.com/Mauriciomulder/status/1368028450372677633,1590.6666666666667
411745,2020-08-17,maxkaiser75,"Atento aviso: ni yo ni mi familia nos pondremos la vacuna rusa (si algún día existe). Obvio no estoy en contra de las vacunas, sólo desconfío por completo de los gobiernos oscuros y tramposos como el ruso, y el de aquí",146,802,3783,https://twitter.com/MaxKaiser75/status/1295407618479931393,1577.0
209247,2021-01-26,leozuckermann,Hola doctor @doctormacias   En la última entrevista que le hice me dijo que usted se pondría la vacuna rusa si la @COFEPRIS la aprobaba  Hoy la aprobó  ¿Sigue recomendándola?  Muchas gracias por su atención y respuesta,221,771,3729,https://twitter.com/leozuckermann/status/1354183381957791744,1573.6666666666667
208610,2021-01-26,ross_marz,La vacuna rusa es como la mayoría de integrantes de la 4T.... Sin estudios comprobados.  #MarcaPatito ✌️😌,132,1127,3451,https://twitter.com/ross_marz/status/1354210285549199360,1570.0
63384,2021-01-11,jgnaredo,"Un diario de circulación nacional llamado @Reforma propaga hoy fake news (lo disfraz de ""rumor"") donde se menciona que @lopezobrador_ se ""vacunó"" desde el año pasado con ""vacuna china"" y que ""por eso ni se preocupa"" del Covid-19.  Los de Reforma han perdido toda decencia, toda.",192,1249,3261,https://twitter.com/jgnaredo/status/1348710778598273025,1567.3333333333333
262265,2020-12-27,miguel_boggiano,Europa no autorizó la vacuna rusa  Somos conejillos de indias a cambio de una jugosa cometa,144,619,3902,https://twitter.com/Miguel_Boggiano/status/1343340267873722370,1555.0
453772,2020-08-11,noticiascaracol,"Si hoy llegara la vacuna rusa contra el coronavirus #COVID_19 al país, ¿usted se la aplicaría?  Participe y opine en nuestra  #PrimeraEdición &gt;&gt;&gt;  https://t.co/Nt4exsAgr7  https://t.co/dKi3NJruoW",1809,279,2575,https://twitter.com/NoticiasCaracol/status/1293136973088129025,1554.3333333333333
373665,2020-10-03,caterinav,"#3Oct Medicos Unidos por Venezuela sobre vacuna rusa:""Esta vacuna rusa al igual que otras a nivel mundial están en fase de desarrollo y está apenas en fase 3 lo cual la hace no confiable y su uso en humano no cumple los estándares éticos para su aplicación"".",108,2150,2391,https://twitter.com/CATERINAV/status/1312365909718302720,1549.6666666666667
414553,2020-08-15,sebasromerop,Quiero que me aplique la vacuna rusa.  https://t.co/M256BF3fCC,28,305,4304,https://twitter.com/sebasromerop/status/1294811393175232512,1545.6666666666667
241834,2021-01-06,earisteguieta,Los resultados de la vacuna rusa en Argentina fueron negativos. Con razón Putin no se la puso.,51,1501,3066,https://twitter.com/EAristeguieta/status/1346702079801389056,1539.3333333333333
375813,2020-10-02,albertorodnews,URGENTE | ONG Médicos Unidos por Venezuela alerta que vacuna rusa no es confiable.  https://t.co/GhPM86IHhW,78,2687,1833,https://twitter.com/AlbertoRodNews/status/1312166206338555904,1532.6666666666667
302909,2020-12-11,rubinsteinok,Ayer el presidente @alferdez anunció el acuerdo con Rusia para la provisión de la vacuna #SputnikV. “El primero que se va a vacunar voy a ser yo porque no tengo ninguna duda de la calidad de la vacuna rusa” dijo queriendo transmitir “seguridad”. Eso NO está bien👇🏼,1099,723,2756,https://twitter.com/RubinsteinOk/status/1337524836235698178,1526.0
179818,2021-02-02,embrusiamexico,"💫 Excelente noticia!  El regulador 🇲🇽, la Comisión Federal para la Protección contra Riesgos Sanitarios @COFEPRIS aprobó 👍 el uso de emergencia de la vacuna rusa #SputnikV.  💪 Juntos venceremos al #Covid_19!  https://t.co/p03f5tBKZl",110,1229,3237,https://twitter.com/EmbRusiaMexico/status/1356792006610149377,1525.3333333333333
80343,2020-11-05,meruanista,"Prueben la vacuna china con la señora Juanita. Total, ya la vacunaron",119,977,3461,https://twitter.com/Meruanista/status/1324463278320504839,1519.0
264086,2020-12-27,jok_ase,"Europa RECHAZÓ la vacuna rusa. Si, esa que @alferdez trajo para los argentinos. Esas 300 mil que fuimos a buscar con @Aerolineas_AR  y que pagamos el doble que por DHL. Esas mismas que @SantiCafiero te milita con épica. Somos el basurero del mundo #ElPeorPresidenteDeLaHistoria",86,1508,2946,https://twitter.com/jok_ase/status/1343199603756294145,1513.3333333333333
189972,2021-02-02,afpespanol,#ÚLTIMAHORA La vacuna rusa Sputnik V tiene una eficacia superior al 91% (The Lancet) #AFP  https://t.co/LgkH1RJhsp,71,1552,2914,https://twitter.com/AFPespanol/status/1356581195904147457,1512.3333333333333
168118,2021-02-05,hdemauleon,"Esto es lo que escribió ⁦@aguilarcamin⁩ sobre la vacuna rusa. Por lo menos tómense la molestia de leer la columna. Anden. Les toma dos minutos. Si ya luego gustan exhibirse en todo su esplendor, adelante. 👇  https://t.co/giW8xOMq0Y",292,1276,2959,https://twitter.com/hdemauleon/status/1357853641198219270,1509.0
372595,2020-10-03,victorugas_,"Nada pinta bien, virus chino, vacuna rusa, gasolina iraní y médicos cubanos.",183,1475,2867,https://twitter.com/VictorUgas_/status/1312460696362180616,1508.3333333333333
115954,2021-04-07,tonicanto1,"Carmen Calvo critica a Madrid: ve ridículo que una región negocie unilateralmente vacunas.   La región. de Baviera firma un pre-acuerpo para comprar 2,5 millones de dosis de la vacuna rusa Sputnik.  Para ridículo el suyo.  https://t.co/JF4pc4RhCB",130,1214,3179,https://twitter.com/Tonicanto1/status/1379807123597631494,1507.6666666666667
282458,2020-12-21,diegowainstein,"“No me pongo ninguna vacuna rusa si no conozco perfectamente su composición.” Luego de eso se toma una Coca Cola, cuya fórmula la conocen 3 personas en todo el planeta...",156,907,3420,https://twitter.com/diegowainstein/status/1341070922699173890,1494.3333333333333
206460,2021-01-27,cirogomezl,"Según un texto difundido en Argentina por investigadores y medios, la vacuna rusa #SputnikV ""debe aplicarse con precaución"" en personas con diabetes, enfermedades renales, hepáticas, cardiacas, entre otras. A México podrían llegar 24 millones de dosis de esta vacuna:  https://t.co/ijCIZmOj0b",217,1784,2452,https://twitter.com/CiroGomezL/status/1354291537916649472,1484.3333333333333
171359,2021-02-04,sinlinea_mx,"El Nobel de medicina, Peter Doherty, aplaude vacuna rusa. ¡Chin! pero Lilly Téllez NO 🤷‍♀️ ¿Ahora qué hacemos? 😂 #ConfíoEnSputnikV ✅   https://t.co/Z7yYCnJbOO",106,1419,2921,https://twitter.com/SinLinea_Mx/status/1357364148343078915,1482.0
258068,2020-12-28,edgerome,El gobierno ocultó los efectos adversos de la vacuna rusa. No les importa la salud de la gente. Esto supera todos los límites.,117,1210,3106,https://twitter.com/edgerome/status/1343676367070752769,1477.6666666666667
220883,2021-01-21,todonoticias,"🔴 ÚLTIMO MOMENTO | Alberto Fernández recibió la primera dosis de la vacuna rusa Sputnik V tras la autorización de la ANMAT, que aprobó ayer su aplicación en personas mayores de 60 años.  https://t.co/Drc9BcSsXu",1149,478,2797,https://twitter.com/todonoticias/status/1352294235534479360,1474.6666666666667
11252,2021-04-07,soyjoseyoutuber,"Nadie está diciendo que los detractores del GOES no tengan derecho a vacunarse. Todos tenemos el derecho.  Solo es chistoso ver como los que tanto han jodido que la vacuna china, que esa no sirve, etc, son los primeros en estirar el brazo. 😂",125,466,3810,https://twitter.com/soyjoseyoutuber/status/1379814281408098312,1467.0
298583,2020-12-16,dardogasparre,"Después de la épica de 50 sindicalistas viajando en un avión a China para traer barbijos, ahora no tenemos un avión para ir a buscar la vacuna rusa? Y si contratamos a FlyBondi?",55,822,3506,https://twitter.com/dardogasparre/status/1339160332271575040,1461.0
381190,2020-09-28,maxkaiser75,Un “empresario” que se desvive alabando al poder me genera el mismo nivel de confianza que la vacuna rusa😒,60,701,3615,https://twitter.com/MaxKaiser75/status/1310611337001590793,1458.6666666666667
382603,2020-09-23,eltiempo,Putin le ofrece gratis a la ONU la vacuna rusa contra el covid-19. 💉➡️  https://t.co/sMAX7AIvux  https://t.co/NZB1GNovmY,130,670,3571,https://twitter.com/ELTIEMPO/status/1308614599063810048,1457.0
8688,2021-04-11,el_anestesiador,Me imagino que despues del papelon de la vacuna china la ministra @carlavizzotti renunciará a su cargo y será puesta a disposición de la justicia?,162,1143,3036,https://twitter.com/el_anestesiador/status/1381397450594865152,1447.0
291144,2020-12-17,spitta1969,Alguien me puede explicar por qué la Fase III de los ensayos clínicos para la vacuna rusa figuran como no iniciados y en etapa de reclutamiento?  https://t.co/RJnKlvJQTY,222,1471,2644,https://twitter.com/spitta1969/status/1339708393766969344,1445.6666666666667
448449,2020-08-11,microagencia,- Viste la vacuna rusa? - Un peligro - Que haces este finde? - Voy a lo de mis viejos - Yo tengo un asado con amigos,11,407,3911,https://twitter.com/microagencia/status/1293221344021184518,1443.0
356608,2020-11-02,luispetri,"El #GobiernoDeCientificos quiere comprar una vacuna rusa cuyo único estudio se realizó en 72 personas por 42 días, sin placebo y sin voluntarias mujeres. Esa vacuna es una Ruleta Rusa  https://t.co/oyOBwLqa0v",882,1106,2339,https://twitter.com/luispetri/status/1323357569931509761,1442.3333333333333
329215,2020-11-09,luispetri,"Vacuna rusa CFK, Reforma Judicial CFK, destitución de jueces CFK, alineación con Venezuela CFK, expropiación a Vicentin CFK, recorte de fondos a CABA de nuevo CFK, alguna duda quien gobierna?",701,959,2664,https://twitter.com/luispetri/status/1325832211619344387,1441.3333333333333
372592,2020-10-03,cmonterooficial,Funcionó la vacuna rusa:  produjo respuesta de anticuerpos en todos los participantes -  https://t.co/TNbWzkW2du (vía @Forbes ),124,1888,2307,https://twitter.com/CMonteroOficial/status/1312461038567129089,1439.6666666666667
455762,2020-08-05,cindyc4to,La vacuna rusa tiene un microchip que te hará cantar Ra Ra Rasputin lover of the russian queen de forma intermitente. Tengan cuidado,66,838,3399,https://twitter.com/cindyc4to/status/1291083045714370560,1434.3333333333333
276301,2020-12-23,neuroblues7,"¿saben por qué ANMAT no aprobó oficialmente la vacuna rusa sino que Ministerio ""autorizó"" su uso? Porque ANMAT no tiene elementos, pruebas, datos presentados como para siquiera iniciar el complejo trámite de aprobación de un biológico. Y no los tiene porque no los hay  ESCANDALO",46,1197,3056,https://twitter.com/neuroblues7/status/1341832202561220609,1433.0
356280,2020-11-02,sangrexeneize,- Ojalá la vacuna rusa sea segura  La vacuna rusa:  https://t.co/1qOkUVpOjj,43,275,3978,https://twitter.com/SANGREXENEIZE/status/1323360202620604416,1432.0
268159,2020-12-25,hanalfabeto,"El laboratorio que elabora la vacuna rusa adelantó que no hubo reacciones adversas en adultos mayores de 60 años.  Salvo en el director, que se arrojó al vacío desde el piso 14.",85,870,3338,https://twitter.com/hanalfabeto/status/1342590824840880128,1431.0
3730,2021-04-16,doctormacias,"Es falso que la vacuna China Sinovac de coronavirus sea ineficaz. De acuerdo con datos del ministerio de salud de Chile, la eficacia para evitar enfermedad supera el 60% y el 80% para evitar la muerte.  https://t.co/vqjKCuAdyD",86,1011,3194,https://twitter.com/doctormacias/status/1383125197851545602,1430.3333333333333
53410,2021-02-02,lavidadenicol,La vacuna china es del mismo proveedor de la vacuna de la influenza que se ponen todos los años.,42,647,3595,https://twitter.com/lavidadenicol/status/1356650876660830213,1428.0
379964,2020-10-02,erikaosanoja,"URGENTE | Llega a #Venezuela cargamento con la vacuna rusa Sputnik V. Primer país de América Latina en recibirlo. Entrega el Ministro Consejero temporal ruso Alexey Seredín y reciben la Vicepresidenta Delcy Rodríguez, canciller Jorge Arreaza y ministro de salud.  https://t.co/o34WBOP2Ys",141,1960,2160,https://twitter.com/ErikaOSanoja/status/1312070511757844483,1420.3333333333333
176458,2021-02-03,arelipaz,"Y ahora la cargada es contra @LillyTellez, cuestionó la vacuna rusa y ya es parte de una pregunta en donde se pide “si habría revocación  de mandato a senadores”. #BienRaro",170,719,3369,https://twitter.com/AreliPaz/status/1356972880999944193,1419.3333333333333
51175,2021-02-05,fabriziomejia,Que dice Camín que la vacuna china sólo va a servirle a las poblanas.,179,916,3144,https://twitter.com/fabriziomejia/status/1357810821070471172,1413.0
213495,2021-01-25,g_quadri,"¿Cómo es que López va a comprar la vacuna rusa que no está aprobada por la OMS o FDA, que no ha pasado por la Fase III, y que ni siquiera Putin se la pone?",183,1002,3048,https://twitter.com/g_quadri/status/1353883241095290880,1411.0
397649,2020-09-04,actualidadrt,Todos los voluntarios que probaron la vacuna rusa contra el covid-19 del centro Véktor desarrollaron anticuerpos  https://t.co/MPOsWUnORP,68,1267,2891,https://twitter.com/ActualidadRT/status/1301725422472826880,1408.6666666666667
279823,2020-12-22,betomendeieiev,1.000 RT para que @SergioChouza se aplique la vacuna rusa Sputnik-V en vivo,58,1449,2709,https://twitter.com/BetoMendeIeiev/status/1341535720201211905,1405.3333333333333
31141,2021-03-06,juanalvarezm,"Sobre #Sinopharm, yo esperaré a lo que diga Keiko: Según Ernesto Bustamante, su candidato y asesor en Salud, la vacuna china no sirve, es estafa. Pero según Alejandro Aguinaga, su otro candidato y médico de cabecera de su papi, la vacuna es tan buena que se la puso él y su esposa",84,856,3263,https://twitter.com/juanalvarezm/status/1368066994675847168,1401.0
357286,2020-11-02,andahazi,"La vacuna rusa no cumple los protocolos internacionales. No completó la fase 3 de prueba en humanos y el laboratorio que la producirá en el país, HLB Pharma, fue clausurado por fallas de seguridad en 2018. En 2017 entró en concurso preventivo.   Somos cobayos del PC chino y Rusia",208,1391,2591,https://twitter.com/andahazi/status/1323262467737374720,1396.6666666666667
148788,2021-02-23,maquialifraco,"Confiar en la vacuna rusa está bien, no confiar en la vacuna rusa está bien, ¿Sabés qué está mal? USARLE LA VACUNA A UN ENFERMERO",10,575,3598,https://twitter.com/maquialifraco/status/1364252324131135500,1394.3333333333333
269687,2020-12-25,cuentadelodio,Ya se pelearon con sus tíos gorilas por lo de la vacuna rusa o tienen más de 13 años?,7,127,4026,https://twitter.com/cuentadelodio/status/1342311680693436416,1386.6666666666667
273395,2020-12-24,nanothompson,Llegó la vacuna rusa   Automáticamente yo:  https://t.co/uoUBzHxqdD,11,342,3773,https://twitter.com/nanothompson/status/1342101336024887302,1375.3333333333333
451037,2020-08-11,nicolasschrute,Quién para probarnos la vacuna rusa para prevenir el COVID-19? 😍😍  https://t.co/GUCIRfXqxW,2,471,3653,https://twitter.com/NicolasSchrute/status/1293187975472275458,1375.3333333333333
151055,2021-02-21,el_pais,El ministro de Salud argentino se reservó 3.000 dosis de la vacuna rusa Sputnik V para su uso discrecional. Y tenía un vacunatorio VIP junto a su despacho en el que se vacunaba a famosos  https://t.co/R2f0vnJA58,278,1673,2154,https://twitter.com/el_pais/status/1363522326122364929,1368.3333333333333
379397,2020-10-02,actualidadrt,Venezuela recibió este viernes el primer cargamento de la vacuna rusa contra el coronavirus Sputnik V  SEPA MÁS:  https://t.co/wpoUElhvFg  https://t.co/lLAdiKCKKz,112,1473,2519,https://twitter.com/ActualidadRT/status/1312078057491046403,1368.0
450229,2020-08-11,majodoria,"La vacuna rusa está lista, y al parecer llega en octubre a Argentina gracias a esta mujer😍  https://t.co/muQTTYf0LR",209,544,3333,https://twitter.com/MajoDoria/status/1293199082056495105,1362.0
204270,2021-01-27,teamotiorober,Paren todo!... al parecer la vacuna rusa si tiene efectos secundarios.,48,83,3933,https://twitter.com/TeAmoTioRober/status/1354456363779371008,1354.6666666666667
204869,2021-01-27,danielsabsay1,"La saga de la vacuna rusa se ha convertido en un sainete de cuarta. Estamos en las manos de Putin, sin alternativas. Pinocho, Uvita, Filomena y Ella, la dueña del circo, lo hicieron. Si no fuera una tragedia para la salud de los argentinos, sería para morirse de risa.",81,1168,2813,https://twitter.com/DanielSabsay1/status/1354436834667991042,1354.0
49057,2021-02-09,marcuilas,"Has chupado pisco con kanú, comido hamburguesa de sol, tomado chicha de estadio y le tienes asco a la vacuna china. Buenas noches 💤",203,429,3428,https://twitter.com/Marcuilas/status/1359329221118746624,1353.3333333333333
273052,2020-12-24,mau_albornoz,"✈️🇦🇷Información importante del vuelo: el gobierno de Peru, México y Uruguay se comunicaron con el gobierno argentino para conocer las negociaciones con la compra de vacuna rusa Sputnik V. @c5n @Radio10",63,774,3207,https://twitter.com/Mau_Albornoz/status/1342110436121079809,1348.0
2652,2021-04-20,thereallarrymoe,Yo intuyo... porque me lo dice mi cuerpo... que todos los que se han puesto la vacuna china (la de Sinovac) en cuestión de tiempo se van a volver comunistas.  El mundo según Yuyuniz.,89,489,3451,https://twitter.com/TheRealLarryMoe/status/1384576412447821828,1343.0
181168,2021-02-02,hanalfabeto,Ahora que se demostró que la vacuna rusa es fantástica nosotros vamos a comprar la china... porque nos gusta probar cosas nuevas.  ¡Qué país!,84,771,3163,https://twitter.com/hanalfabeto/status/1356750049947103233,1339.3333333333333
379414,2020-10-02,juliocastrom,"#covid19 vacuna rusa   hilo explicativo de vacuna rusa  de covid19  He sido un  hombre pro-vacuna siempre, no por fe, por convicción  científica . Lo que llega a Venezuela son 4000 vacunas de las cuales solo 2000 recibirán la vacuna los otros 2000 serán vacunados con placebo.",224,2070,1716,https://twitter.com/juliocastrom/status/1312077895507025920,1336.6666666666667
239191,2021-01-08,rcachanosky,Cafiero repitió como 6 veces estamos en un momento bisagra. ¿Qué bisagra si lo único que tenemos es la vacuna rusa que nadie sabe si sirve y no alcanza para todos?,201,761,3044,https://twitter.com/RCachanosky/status/1347571811886764034,1335.3333333333333
346744,2020-11-03,mwinazki,"Otra vez somos campeones del mundo. Ya le ganamos al coronavirus. Con la vacuna rusa nos salvamos todos. Solo falta saber si cura realmente. Pero nosotros ya nos libramos de  todo mal y ya damos la vuelta olímpica.   Viva el Zar, Lenin, Trotsky,  Putin  y Cristina.",152,854,2997,https://twitter.com/MWinazki/status/1323583248086245380,1334.3333333333333
139775,2021-03-05,contracultural,"-¿Has visto la denuncia de que la vacuna Sinopharm no sirve? -No, ¿dónde? -En un programa que 5 minutos después dijo que la vacuna rusa la pueden comprar los privados :v",176,613,3200,https://twitter.com/contracultural/status/1368032180245573634,1329.6666666666667
161199,2021-02-13,vtvcanal8,#EnVideo📹| HISTÓRICO | Arriba a Venezuela el primer cargamento de la vacuna rusa Sputnik V contra la COVID-19  #LasSancionesSonUnCrimen #SputnikVParaLaVida  https://t.co/6tM4wGEy1q,79,2571,1321,https://twitter.com/VTVcanal8/status/1360654967409901569,1323.6666666666667
453062,2020-08-11,pedritoextranja,"Se viene el lloriqueo de todos los grandes laboratorios y la campaña de desprestigio de las embajadas contra la vacuna rusa contra el COVID. Lo cierto es que, por fin, esta pesadilla llegará a su fin.",65,953,2950,https://twitter.com/PedritoExtranja/status/1293156854017728516,1322.6666666666667
458830,2020-08-03,maati27,@miguegranados efectos secundarios de la vacuna rusa  https://t.co/MeLDuIfT1a,23,214,3726,https://twitter.com/Maati27/status/1290167836544045056,1321.0
451419,2020-08-11,diegomarini,"""Yo no confío en la vacuna rusa"" dice, y vota a los mismos hace 40 años.",59,1105,2794,https://twitter.com/diegomarini/status/1293183123417530370,1319.3333333333333
440821,2020-08-11,lacarolina81,"Dudan de la vacuna rusa, pero si creen que Guaidó es presidente 🤡🤡🤡",104,1341,2511,https://twitter.com/lacarolina81/status/1293337616130232322,1318.6666666666667
455876,2020-08-05,lalisiad44,"Si la vacuna Rusa me va a transformar en Natalia Oreiro, acepto",0,383,3562,https://twitter.com/lalisiad44/status/1291014473940074498,1315.0
246893,2021-01-02,lucas_dejesus86,"Hola, soy Lucas, el martes pasado me puse la vacuna rusa Sputnik v y me aparecieron unas extrañas marcas en los brazos y espalda, por favor rt para que se sepa la verdat  https://t.co/vZom27KVNI",70,984,2884,https://twitter.com/lucas_dejesus86/status/1345417756225789952,1312.6666666666667
449973,2020-08-11,mattenme,estoy esperando la vacuna rusa asi  https://t.co/0CE6ykSwcQ,3,528,3390,https://twitter.com/mattenme/status/1293202561105895425,1307.0
7634,2021-04-12,nicolasfioren,"La vacuna china que se aplica en la Argentina es la Sinopharm: efectividad superior al 79%.   La vacuna china que se aplica en Chile, la Sinovac, es la que tiene baja efectividad: 3% ante contagios con una dosis.  Y así funciona una campaña grotesca de desinformación 👇🏻  https://t.co/cNATwq6mY4",74,1142,2700,https://twitter.com/NicolasFioren/status/1381589793138733058,1305.3333333333333
31791,2021-03-05,alvarosarco,Después de este escándalo gigantesco de la ínfima eficacia de la vacuna china el Congreso debe proceder mañana mismo a expulsar de la presidencia a @FSagasti... Estamos ante un crimen de lesa humanidad #FueraSagasti #Sinopharm,300,1019,2596,https://twitter.com/alvarosarco/status/1368029834564296704,1305.0
176079,2021-02-03,tatatamzzz,Mi mamá después de ponerse la vacuna rusa.  https://t.co/ebWYIgIMUb,20,275,3619,https://twitter.com/tatatamzzz/status/1356986291221626884,1304.6666666666667
39300,2021-02-23,langostar_,"Tanto te milité la Sputnik para que cuando sea mi turno, más o menos en 2025, me toque la vacuna china ensamblada en tierra del fuego.",10,180,3723,https://twitter.com/langostar_/status/1364264873778151426,1304.3333333333333
121375,2021-04-03,rcachanosky,AF tiene Covid 19 y el 21 de enero se vacunó con la vacuna rusa. Dan unas ganas bárbaras de vacunarse 🤦‍♂️,839,732,2334,https://twitter.com/RCachanosky/status/1378195383998951427,1301.6666666666667
424663,2020-08-13,goyojimenez,Una reflexión matutina sobre las vacunas. A ver... Me asusta que la vacuna rusa hackee el chip que lleva la de Bill Gates,80,644,3180,https://twitter.com/Goyojimenez/status/1293802209579347968,1301.3333333333333
187188,2021-02-02,lillytellez,"Es lo que he pedido: que la vacuna rusa cumpla los requisitos para que sea aprobada por la UE y la FDA. Tal como lo prometí, seré la primera en aplaudirla cuando logre el aval de dichos organismos. Los mexicanos merecemos vacunas de primera.",969,428,2490,https://twitter.com/LillyTellez/status/1356621368222232581,1295.6666666666667
