,date,username,tweet,replies_count,retweets_count,likes_count,link
31743,2021-03-05,chechechacon,"Los que han recibido la vacuna China ,se van a tener que volver a vacunar ?  Exigimos respuestas !!! De ser así es Genocidio !! Vacunados siguen en riesgo ,la vacuna tiene solo 33.3% unas y otras 11.5% de efectividad ,eso es como agua destilada 🙈.",108,124,387,https://twitter.com/chechechacon/status/1368031069577093120
31946,2021-03-05,markpon16,"@willaxtv De los creadores de ""Turismo de vacuna en Chile"" incluyendo un paquete turístico con precios. Ahora viene el ""Ampay a la Vacuna China"" Se le cree algo a Beto Ortiz? Dónde estaría ahora si el Apra no lo ayudaba en las investigaciones hace algunos años?",24,22,386,https://twitter.com/MarkPon16/status/1368025575407968257
31021,2021-03-06,el_analista2020,"Les propongo algo para evitar más discusiones.  Ya que la defienden tanto, que todos los caviares se vacunen con la vacuna china Sinopharm.  A los de derecha déjennos las otras. ¿Qué les parece?",13,83,381,https://twitter.com/el_analista2020/status/1368096121285935104
139799,2021-03-05,amigofielx100,#BetoASaber  Resultado de ensayo clínico en Perú en Cayetano Heredia y San Marcos 1ra vacuna(Wuhan)tiene una efectividad d 33% 2da vacuna(Beijing)d un 11% ¿Que vacuna le inyectaron al lagarto? Que le metieron a sagasti? Y ponen peros para tener vacuna rusa Renuncias d inmediato😡  https://t.co/VZHkRew5fx,50,191,374,https://twitter.com/AmigoFielx100/status/1368028866908930048
23843,2021-03-09,fitoflores,"Ahora ya sabemos porque había personas que se aplicaban 3 dosis de la vacuna china. Porque era tan mala su eficacia que con dos no bastaba, y esta noticia viene desde los EAU, donde se aplican tres dosis. Lo que tenemos que saber por Dios!",23,140,374,https://twitter.com/fitoflores/status/1369435302209683463
31008,2021-03-06,ernestoam21,"China hizo pruebas en el extranjero sobre la efectividad de la vacuna china. No menciona certificaciones OMS ni FDA, es todo lo que pueden decir?",28,161,372,https://twitter.com/ernestoam21/status/1368105452609880066
31454,2021-03-06,carlospoloperu,"¿Donde están los idiotas q marcharon defendiendo a Vizcarra y provocaron q asuma Sagasti? Mazzetti fue nexo para secretismo d compra corrupta d vacuna china.  Ojo 11.5% es promedio entre -8% y 27% es decir a algunos ""vacunados"" los enfermaron y al resto le dieron falsa seguridad  https://t.co/A1O46Z6wVx",22,140,371,https://twitter.com/carlospoloperu/status/1368044287523516420
134774,2021-03-09,rtultimahora,"ÚLTIMA HORA  Honduras anuncia la compra de 4,2 millones de dosis de la vacuna rusa Sputnik V contra el covid-19  https://t.co/c9Y8kXafvi  https://t.co/XULLyVqyO0",10,111,365,https://twitter.com/RTultimahora/status/1369414136191455239
27305,2021-03-07,paolobenza,"Sobre Sinopharm. Hoy por la mañana, el buen @omarmariluz le preguntó a la premier @VBermudezV si era cierto lo que publicó @SudacaPeru esta semana: que la vacuna china AÚN NO TIENE el registro sanitario condicional que necesita para entrar al país... [hilito desmentidor]",32,226,357,https://twitter.com/paolobenza/status/1368633924176523275
32134,2021-03-05,presidencialven,"#TomaNota | El lunes #8Mar inicia proceso de vacunación con la vacuna china Sinophram, informó el Pdte. @NicolasMaduro al tiempo que instó al pueblo venezolano a mantener las medidas preventivas contra el COVID-19  https://t.co/0AHcTpBsgi",5,766,353,https://twitter.com/PresidencialVen/status/1367998312989724672
135314,2021-03-09,cazatalentos,"Recuerdo a todos los manipulados y sobre todo indocumentados, que cuando comenzó la carrera por la vacuna se reían de la vacuna rusa.  Un país que invierte en investigación casi el equivalente al PIB español.",7,135,352,https://twitter.com/Cazatalentos/status/1369272205037699074
33722,2021-03-03,elmundoes,"El primer rey en recibir la vacuna china fue Mohamed VI. Ocurrió el 28 de enero. Unas semanas después, el rey emérito Juan Carlos se inmunizó en Emiratos Árabes Unidos con la misma vacuna  https://t.co/s9yLIBoLhw",35,171,351,https://twitter.com/elmundoes/status/1367140067127533572
25065,2021-03-08,apranorte,La lista ya la tiene Beto Ortiz !  Gracias x salvarnos  d la porquería d la vacuna china  Gracias x salvarnos Beto Ortiz,7,105,347,https://twitter.com/apranorte/status/1369114574612529152
133303,2021-03-11,rachelsanmartin,"""Menos mal que me dieron la vacuna rusa, me da más confianza que la china"" (mi madre, sommelier de ex comunismos)",13,12,345,https://twitter.com/rachelsanmartin/status/1370158284578115591
137471,2021-03-07,srcarbonell,Vacunan a Nicolás Maduro con la vacuna rusa Sputnik V y lo que pasó a continuación te sorprenderá:  https://t.co/hllT6iQYwj,3,74,345,https://twitter.com/srcarbonell/status/1368482001897070613
24269,2021-03-09,esquinabaja,Estoy esperando que Francisco Sagasti salga decir que tomará acciones legales contra América porque han publicado que la vacuna China no sirve y que en Emiratos Árabes hay que aplicar una dosis más de $60 aproximadamente para que sirva de algo.,32,112,344,https://twitter.com/esquinabaja/status/1369351923112030211
133219,2021-03-12,lachiliwili,Butters en su programa de hoy está demostrando que los privados si pueden importar la vacuna rusa   ⓘ Este comentario puede incomodar al gobierno. Si no lo va apoyar por favor no opine.,14,73,343,https://twitter.com/lachiliwili/status/1370218497742098434
27345,2021-03-07,carmenlozada_dg,"La Mazetti, la q desafiaba a los medios, la q maltrataba x preguntas “incómodas” la que se largaba de una conferencia de prensa, debe explicar xq no pagó a Pfizer, xq no quiso la Spunik, y xq sí la vacuna china q llegaba con dádivas,",8,152,341,https://twitter.com/carmenlozada_dg/status/1368630505562849282
21092,2021-03-12,larepublica_pe,"Sagasti sobre Sinopharm: No hay duda sobre la efectividad de vacuna china  Jefe de Estado resaltó que la vacuna de Beijing, la cual se está aplicando al personal de salud, demostró una efectividad del 79,35% en Emiratos Árabes y parte de China.   https://t.co/WEZ9NAxf3S",23,40,331,https://twitter.com/larepublica_pe/status/1370563778283237377
33058,2021-03-04,fitoflores,"Me resisto a creer que el soborno de Sinopharm son sólo las vacunas de cortesía.  Debe haber una entrega económica oculta, dado el precio de la vacuna. Otra más, en enero se autoriza a usar vacuna china por emergencia, sin mediar pruebas. Por qué no se hizo eso con los rusos?",29,116,325,https://twitter.com/fitoflores/status/1367433056127250434
143763,2021-03-01,pascual_serrano,Eslovaquia se suman a Hungría. Los dos países de la UE pasan de la Comisión Europea y compran por su cuenta la vacuna rusa Sputnik V.,5,194,321,https://twitter.com/pascual_serrano/status/1366461807641116676
135239,2021-03-09,tema0902,"Y si la @pcmperu @FSagasti hubiera comprado desde el primer momento la vacuna rusa, los homofóbicos GOLPISTAS en general hubieran dicho porq el gobierno compra la vacuna comunista 😂😂😂😂",15,38,319,https://twitter.com/tema0902/status/1369285218327265280
133987,2021-03-10,el_pais,"España es uno de los países candidatos a fabricar la vacuna rusa Sputnik V, que ya ha sido autorizada en 42 países y tiene una efectividad del 92%  https://t.co/Yt8yX2Ccg8",28,107,315,https://twitter.com/el_pais/status/1369754076997689346
133106,2021-03-12,intibonomo,"Una cuenta de una vacuna rusa, para una pandemia que cambió el mundo, celebrando que Mirtha Legrand se la aplicó.  Si me lo decía alguien hace 5 años lo encerraba en un loquero.",5,32,315,https://twitter.com/Intibonomo/status/1370368560338509828
32000,2021-03-05,dn_mariano,"Escándalo, según estudio de la @CayetanoHeredia, la vacuna China es una gran estafa por que no brinda inmunidad. #BetoASaber  @willaxtv #VacunaChinaEsFraude",11,151,315,https://twitter.com/DN_Mariano/status/1368022035155279872
25736,2021-03-08,rafaelhidalgop,"¿Saben por que le dicen a Sagasti ""vacuna china""? ...... Porque su eficacia es menor al 50%",16,66,310,https://twitter.com/RafaelHidalgoP/status/1368969801314557963
34044,2021-03-03,pilareyre,"Tendría que fingir que no va conmigo... pero GRACIAS... como a todos los compañeros que me han apoyado siempre. Juan Carlos estuvo muy grave, como dijo Eyre: la vacuna china con las infantas vía @elnacionalcat_e  https://t.co/VkBbT2d5Mt",32,61,306,https://twitter.com/pilareyre/status/1367067862947549184
32106,2021-03-05,_carlitarocha,"¿Porque se sigue comprando la vacuna China de Sinopharm, si no tiene certificación internacional?",21,75,305,https://twitter.com/_CarlitaRocha/status/1368008431190351874
34243,2021-03-03,jeen511,"Increíble Perú no compró gobierno a gobierno, la vacuna china, fue a distribuidor privado en Honk Kong. Además la vacuna la fabrica también un laboratorio privado. Tanta falsedad solo por ideología de izquierda, además usan ideologías para robar!",12,156,304,https://twitter.com/jeen511/status/1366947163721334789
141559,2021-03-04,bbcmundo,"La revista médica 'Lancet' mostró que la vacuna rusa tenía una eficacia del 91,6% contra el coronavirus, a la altura de las mejores del mundo.  https://t.co/jNFEKzi3tW",7,149,301,https://twitter.com/bbcmundo/status/1367424614956224512
22694,2021-03-11,merinodelama,"Este Gobierno Morado es el continuismo del Gob. de Vizcarra. Es lamentable no saber cuánto costó la vacuna china. Por transparencia, se debe poner de conocimiento el contrato de la vacuna. No se le puede mentir más a la población y al País (3/3)",54,71,299,https://twitter.com/MerinoDeLama/status/1369848954310037509
136326,2021-03-08,canillitadeba,La presidenta de la Agencia Europea de Medicamentos aconsejó no aprobar el uso de la vacuna rusa Sputnik V - Infobae  https://t.co/0wfDq3oE0d,43,279,298,https://twitter.com/Canillitadeba/status/1368894984666165248
30049,2021-03-06,jtcmonag,"La vacuna Pfizer/BioNTech la usa 61 países. Las chinas de Sinopharm se usa en solo 6 países, entre ellos Perú.  Es completamente falso que la vacuna china ""sea una de las más utilizadas a nivel mundial"" como miente descaradamente @VBermudezV.   Link:  https://t.co/YMt6mpvmjG  https://t.co/y8PAVBwc5e",17,209,297,https://twitter.com/JTCmonag/status/1368243048870776834
139158,2021-03-06,vtvcanal8,Presidente Nicolás Maduro y Primera Combatiente Cilia Flores reciben primera dosis de vacuna rusa Sputnik-V  #EscudoBolivariano2021   https://t.co/A6p7Xwa7gQ  https://t.co/AawTqurQMI,31,586,291,https://twitter.com/VTVcanal8/status/1368229326961971204
137993,2021-03-06,nachoram,"Aporte empírico: entre los votantes del FdT la confianza en la vacuna Spuntik V oscila alrededor del 80%. Entre los votantes de JxC la confianza en la ""vacuna rusa"" cae por debajo del 30%. No se trata, desde ya, de una ""desconfianza casual o espontánea"".",6,60,290,https://twitter.com/nachoram/status/1368332408102281216
143820,2021-03-01,rtultimahora,ÚLTIMA HORA: Eslovaquia se convierte en el 39.° país del mundo y en el segundo de la UE que aprueba el uso de la vacuna rusa Sputnik V  https://t.co/N3LogHivnl,2,106,284,https://twitter.com/RTultimahora/status/1366442623817445382
32063,2021-03-05,jmnh74,"Lo dije, la vacuna china era suero! Jajajaja odio decirlo pero SIEMPRE TENGO RAZÓN!",20,62,280,https://twitter.com/JMNH74/status/1368020093754617858
32518,2021-03-05,reforma,"Las 800 mil dosis de vacuna china contra Covid de Sinovac llevan 5 días varadas en CDMX, porque no cuentan aún con certificado de calidad. #RegístrateGratis  https://t.co/UarYWwSbFF",32,209,276,https://twitter.com/Reforma/status/1367793052773933063
28804,2021-03-06,joseluisgil1000,"A ver; si la noticia es falsa, pues Beto se disculpará (aunque no creo); pero, si es verdadera, los que van a sufrir mucho serán los que defendieron la vacuna china, no tendrán cara para reconocer el error, y eso, si estará muy feo, digo...",59,66,275,https://twitter.com/JoseLuisGil1000/status/1368369861441781763
31865,2021-03-05,danaloby,Estoy ESTUPEFACTO la vacuna china #Sinopharm una es  33% y la otra 11% de efectividad😱😱  #BetoASaber @willaxtv  https://t.co/xGJegWTnfz,26,107,274,https://twitter.com/danaloby/status/1368028255681404929
134746,2021-03-09,pascual_serrano,"Mientras las autoridades de la UE van diciendo que no se use la vacuna rusa Sputnik V, Hungría la está administrando, Eslovaquia y la República Checa la están comprando e Italia ya ha llegado a un acuerdo para fabricarla. Es el ejemplo más claro del fracaso de la UE.",4,187,274,https://twitter.com/pascual_serrano/status/1369419549431496705
30839,2021-03-06,gino_reynoso,"Por que´ la DIGEMID,le dio´ licencia a la vacuna china Simopharm, si los resultados de la investigacion de las universidades no se terminaron?",14,103,272,https://twitter.com/gino_reynoso/status/1368170309468254213
142730,2021-03-02,romerocaroperu,"Vacunas rusas no se podrán usar hasta que cuenten con registro sanitario, dice Sagasti .El jefe de Estado calificó de ‘inesperado’ el anuncio del gremio de transporte interprovincial de la compra de 100,000 dosis de la vacuna rusa. No creo que este asunto termine ahí.  https://t.co/P3Dcpzm7Lv",32,132,267,https://twitter.com/romerocaroperu/status/1366878243572301825
34299,2021-03-02,drodriven2,"5/5 Nuestro agradecimiento al Pdte. Xi Jinping y al pueblo de China por su solidaridad y cooperación. Recibimos el 11vo avión del puente aéreo entre ambas naciones, en el que arribaron 500 mil dosis de la vacuna china para el plan de inmunización contra el COVID-19 en Venezuela.  https://t.co/h4HLKdDJ9X",5,684,265,https://twitter.com/drodriven2/status/1366933481088036867
142096,2021-03-03,elcomerciocom,"#ATENCIÓN | Municipio de Guayaquil anuncia que adquirirá la vacuna rusa Sputnik V, la china Sinovac y las dosis de Oxford contra el #covid19. ¿Cuántas? »  https://t.co/UYDuA5R464  https://t.co/7Lx11o9kFO",35,89,265,https://twitter.com/elcomerciocom/status/1367171188431216640
31739,2021-03-05,eudomilia0421,"En el prograna de Beto Otiz por @willaxtv, el Dr. Bustamante recomienda que todos aquellos que se vacunaron con la vacuna china, hagan como si no se hubieran vacunado, que se cuiden y que @FSagasti busque otra vacuna para empezar de CERO",10,111,265,https://twitter.com/eudomilia0421/status/1368031111008428033
133319,2021-03-11,elhigadodmarita,"La vacuna rusa no tiene algunos componentes ""extraños"" que sí tienen las que promueve la fundación Gates. Aparte claro de su 92% de eficacia. He allí la respuesta: Sabotaje de la OMS y Microsoft a la vacuna rusa Sputnik V  https://t.co/obGog8gap1",6,109,265,https://twitter.com/elhigadodmarita/status/1370146990814810112
33235,2021-03-03,agildemeisterrh,"Beto Ortiz hace la pregunta de oro: ¿Se ""vacunó"" realmente el presidente Sagasti la segunda dosis de la vacuna china o... se hizo la finta de una ""segunda vacunación"" siendo en realidad la ""tercera"" - una ""dosis inexistente""- pues ya se había puesto las dos dosis???...",14,85,264,https://twitter.com/agildemeisterrh/status/1367298546001657857
26971,2021-03-07,theladytuit,Exijo que El Comercio @elcomercio_peru  y Peru21 @peru21noticias repongan la noticia de la enfermera fallecida luego de recibir la vacuna china de Sinopharm. Ya basta de utilizar los medios de comunicación de mi país para encubrir el desmadre de este gobierno.  #YoApoyoABetoOrtiz,15,93,259,https://twitter.com/theladytuit/status/1368671644437340160
133893,2021-03-10,mabelpajarita,También @Kicillofok mintió cuando le dijo a @edufeiok q la Unión Europea aprobó la vacuna rusa. Es mentira. Le siguen pidiendo los pelpas al laboratorio. Hay países de Euripa donde se aplica la sputnik pero la UE como tal no la aprobó.  https://t.co/Kov7nhcCra,9,140,258,https://twitter.com/MabelPajarita/status/1369786592148283393
26685,2021-03-07,milagrosleivag,Loreto | Murió enfermera que presentó complicaciones tras recibir vacuna china Sinopharm | nnpp | PERU | CORREO  https://t.co/G68FUAn35z,140,127,257,https://twitter.com/MilagrosLeivaG/status/1368712426787663872
137448,2021-03-07,rtultimahora,ÚLTIMA HORA: Macedonia del Norte aprueba la vacuna rusa Sputnik V contra el coronavirus  https://t.co/2dDBUOx70H  https://t.co/9fnAO7UGcx,1,83,254,https://twitter.com/RTultimahora/status/1368495058266316801
24028,2021-03-09,recuerdosperu,"Chile el país que más rápido vacuna del mundo, para la tristeza de los 🦖 Chile utiliza la vacuna China 🇨🇳🤷🏼‍♀️🤷‍♂️",15,43,253,https://twitter.com/RecuerdosPeru/status/1369393155020365829
132935,2021-03-12,embrusiamexico,"5⃣0⃣ países, #México entre ellos, aprobaron el uso de la vacuna rusa #SputnikV! Juntos ganaremos la batalla al #COVID19! 💪  https://t.co/ltmoh2HkWU",7,65,253,https://twitter.com/EmbRusiaMexico/status/1370447960450863105
31902,2021-03-05,el_analista2020,“La vacuna china es agua destilada”.   Dr. Ernesto Bustamante  Doctor de cabecera de Willax,15,57,253,https://twitter.com/el_analista2020/status/1368027422587842560
137268,2021-03-07,tongorocho,Efectos colaterales de la vacuna rusa  https://t.co/dTwAbVgYh0,8,168,252,https://twitter.com/tongorocho/status/1368550776184930317
30424,2021-03-06,carloscarocoria,"¿Una respuesta oficial que pone en duda la eficacia de la vacuna china?. Si estuviera seguro, el Ministro tendría más asertivo y concluyente sobre dicha eficacia.",41,80,250,https://twitter.com/CarlosCaroCoria/status/1368212748321099783
21145,2021-03-12,rppnoticias,"Francisco Sagasti: ""No hay ninguna duda seria sobre la efectividad de la vacuna china de Sinopharm de Beijing"".  https://t.co/M9NplSXjV1  https://t.co/S6SGq9jl97",33,16,246,https://twitter.com/RPPNoticias/status/1370544000399204353
31587,2021-03-06,melsprala,"No me sorprende que la efectividad y eficacia de la vacuna china sea baja, como todo producto chino que siempre es una porquería. El gobierno debió negociar la compra de vacunas con más porcentaje de efectividad, pero una vez más, poco le importa el pueblo. #moradictosinútiles",11,61,246,https://twitter.com/Melsprala/status/1368037338933309441
142539,2021-03-02,roilopezrivas,"Los pobres escuálidos vueltos locos porque no saben si no ponerse la vacuna rusa, la china o la cubana.",26,137,245,https://twitter.com/RoiLopezRivas/status/1366939174838878210
30723,2021-03-06,convocape,"#Nuevo #Chequeo #Elecciones2021 🚨 El candidato de Renovación Popular, Rafael López Aliaga, dio una declaración #FALSA al señalar que la vacuna china de #Sinopharm no tiene certificación en ninguna parte del mundo.   https://t.co/otnKONYtxu",28,129,244,https://twitter.com/ConvocaPe/status/1368184594256846855
144147,2021-03-01,ponchogutz,"Dato cultural: La vacuna rusa se llama ""Sputnik V"" (uve), en honor al satélite ruso y la V de vaccine, vacuna.  NO es, repito, NO es Sputnik CINCO, para que ya dejen de decir: ""es que la sputnik sinco trai un chip""",7,33,241,https://twitter.com/PonchoGutz/status/1366247712232996865
140241,2021-03-05,soyluisguaregua,"Hoy, 5/3/21, a las 10:30 am, fui vacunado 💉 contra la covid-19. Se me colocó la vacuna rusa Sputnik V.  Un hecho trascendente, en especial a pocos días de cumplirse un año desde el primer caso detectado en el país.  https://t.co/eMy0cXKX5V",20,66,240,https://twitter.com/SoyLuisGuaregua/status/1367895357502455810
32067,2021-03-05,alecasg2,"Ni cagando Vizcarra y secuaces se vacunaron con la porquería de la vacuna china, hay más detrás.",26,52,238,https://twitter.com/AleCasG2/status/1368019998640340993
21238,2021-03-12,otroparkman,"Día 2 de la vacuna: Sigo vivo. Me duele la cabeza y un poco el brazo de la vacuna.  Después de eso todo joya, recomiendo la vacuna china.",12,2,232,https://twitter.com/OtroParkman/status/1370501073618747399
142961,2021-03-02,elcomercio_peru,Asociación de Transporte Interprovincial de Ómnibus busca traer vacuna rusa Sputnik-V a toda costa  https://t.co/zVtHtiaUzm,35,47,232,https://twitter.com/elcomercio_peru/status/1366814646108385282
35223,2021-03-02,libertad020,"En nombre del Pueblo de Venezuela, agradezco a nuestro hermano Presidente Xi Jinping y al noble pueblo chino, por su inquebrantable espíritu de cooperación y solidaridad hacia nuestra amada Patria. La Vacuna China reforzará el proceso de inmunización que iniciamos en el país.  https://t.co/Ni12vsdd54",8,277,231,https://twitter.com/Libertad020/status/1366718250881605634
22593,2021-03-11,frospigliosi,⁦@ColumbusOpina⁩ explica trafa de la vacuna china  https://t.co/Ft9ugiQzbW,36,66,231,https://twitter.com/Frospigliosi/status/1369980515240075264
133820,2021-03-10,icevainillaice,"En ese contexto anti vacuna rusa se ideó la campaña.  No fue necesaria porque recibió el apoyo de su publicación en The Lancet y la credibilidad en la misma aumento. Así lo explicitaban la BBC y el New York Times. Sin ello, la campaña hubiese sido necesaria.  https://t.co/5UM213Qshb",2,94,231,https://twitter.com/icevainillaice/status/1369824201448824833
31842,2021-03-05,oscarsignus,Las mascarillas protegen más que la porquería de vacuna china 🇨🇳,10,83,230,https://twitter.com/OscarSignus/status/1368028706111975426
141756,2021-03-04,rtultimahora,ÚLTIMA HORA: La Agencia Europea del Medicamentos comienza el proceso de evaluación de la vacuna rusa #SputnikV  https://t.co/tAro4HxLug  https://t.co/7tSjDk4hyV,3,84,230,https://twitter.com/RTultimahora/status/1367402353343791106
134829,2021-03-09,dw_espanol,"Italia fabricará la vacuna rusa #SputnikV  Rusia firmó un acuerdo con Italia para fabricar diez millones de dosis, abriendo el paso a la primera planta de la vacuna rusa en la Unión Europea.  El fármaco aún no ha sido aprobado por la Agencia Europea de Medicamentos. /cc  https://t.co/c3wXnDxb1v",6,113,230,https://twitter.com/dw_espanol/status/1369396323200405509
20802,2021-03-13,zinclaudio,"Alguien podría decirme por favor cuando llegan al país las 3M de dosis de la vacuna china, apta para militantes menores de 60 años?",30,37,227,https://twitter.com/ZinClaudio/status/1370850783680421894
139503,2021-03-06,bbcmundo,"La revista médica 'Lancet' mostró que la vacuna rusa tenía una eficacia del 91,6% contra el coronavirus, a la altura de las mejores del mundo.   https://t.co/o1J6c9W13I",6,137,226,https://twitter.com/bbcmundo/status/1368152132029976576
25121,2021-03-08,willaxtv,#BetoASaber | Beto Ortiz muestra que otros medios internacionales también han informado sobre dudas frente a la vacuna china de Sinopharm.   En vivo:   https://t.co/4AJELMLOQ2 ClaroTv:  C12 MovistarTV: C16 DirecTV: C1191 BestCable C8,14,58,225,https://twitter.com/willaxtv/status/1369108298025287680
22751,2021-03-10,3001rafa,Confirmado: La vacuna china era INÚTIL..! #BetoASaber,3,60,225,https://twitter.com/3001rafa/status/1369830936129470471
23603,2021-03-10,willaxtv,"#BetoASaber | Beto Ortiz: “La vacuna china es la que hay, pero no es la que merecemos”  https://t.co/KoLl9vcF9B",13,64,224,https://twitter.com/willaxtv/status/1369487216184033283
28124,2021-03-07,plinio2009,"LA MAFIA ENTRA EN TROMPO. La insólita directiva de la denuncia penal contra Beto Ortiz y Willax provino de la premier Burmúdez, la ejecutan sus troles y lo publicita La República. Beto ha dado en el clavo: la vacuna china es una estafa.  https://t.co/M0RYsjOPek vía @larepublica_pe",8,125,223,https://twitter.com/Plinio2009/status/1368548809903603716
141722,2021-03-04,iescolar,ÚLTIMA HORA | La UE comienza a revisar la vacuna rusa Sputnik V  https://t.co/BrzMqHVyJA,14,51,220,https://twitter.com/iescolar/status/1367406714564337664
27697,2021-03-07,marita_molina4,Lo que el viernes por la noche dió a conocer @ErnesBustamante en el programa #BetoASaber es VERDAD. No se dijo mentiras. Hasta el momento el gobierno solo ha respondido con  amenazas que peruanos no debemos tolerar. El tema de la vacuna china apesta y hay que llegar a la verdad.,2,91,219,https://twitter.com/marita_molina4/status/1368595048556859403
27049,2021-03-07,alvarosarco,"Sr. @danielfolivares, si uno o varios ""científicos"" le han dicho que la vacuna china tiene un 79.4% de efectividad ""comprobada en el mundo"" le han mentido o usted ha estado en otra nota. Ningún organismo regulador de medicamentos de prestigio ha certificado esa vacuna #Sinopharm",38,79,219,https://twitter.com/alvarosarco/status/1368661847382097925
31915,2021-03-05,pianonocturno,"Lo q se está viendo es “Beto a Saber” es indignante   Eficacia de la vacuna china: Cepa de Wuhan 33% Cepa de Beijing 11%  Hemos pagado millones de vacunas, al precio más caro, q son agua destilada.",16,70,217,https://twitter.com/PianoNocturno/status/1368027174163349505
136453,2021-03-08,cesaracunap,De estar yo en el poder hubiera comprado la vacuna rusa lo más rápido posible. Proteger a los peruanos es la base para reactivar la economía. #SinMediasTintas  https://t.co/5ltDF6VShG,259,39,216,https://twitter.com/CesarAcunaP/status/1368767377308069893
139199,2021-03-06,rtultimahora,ÚLTIMA HORA: Maduro recibe la primera dosis de la vacuna rusa Sputnik V contra el coronavirus 🎥 ↓  https://t.co/99MBcXabwv  https://t.co/6rb2KpCnuN,9,79,216,https://twitter.com/RTultimahora/status/1368226165316534281
136353,2021-03-08,aluca2005_i,En Europa: 👎🏻 Sputnik La presidenta la Agencia Europea de Medicamentos aconsejó no aprobar el uso de la vacuna rusa Sputnik V  https://t.co/bAnjB50a6k,18,199,215,https://twitter.com/aluca2005_i/status/1368886647253794818
31705,2021-03-05,limagris,Escándalo: Vacuna china cepa de Beijing solo tiene 11.5% de efectividad. @Minsa_Peru @congresoperu @FSagasti @pcmperu @DanielUrresti1 @rlopezaliaga1 @yonhy_lescano  https://t.co/jcuq6qnXZB,10,87,209,https://twitter.com/Limagris/status/1368032198729826305
31293,2021-03-06,rataneda,"Maldito Vizcarra, pensó primero en su salud y se puso la vacuna china  El gobierno avanza muy lento y no me ponen la vacuna china  Metan preso a Sagasti por comprar la vacuna china",8,45,208,https://twitter.com/rataneda/status/1368055362708905984
30667,2021-03-06,amariateguibnof,"Estos caviares HDP se basan en estudios internacionales para aprobar la vacuna china, pero para aprobar las demás vacunas como la rusa, ahí si se ponen rigurosos y las quieren hacer pasar por la burocracia peruana!",14,82,205,https://twitter.com/amariateguibnof/status/1368190489174945793
137706,2021-03-06,bbcmundo,"La revista médica 'The Lancet' mostró que la vacuna rusa tenía una eficacia del 91,6% contra el coronavirus, a la altura de las mejores del mundo   https://t.co/H9Ni6Kmn1L",7,72,204,https://twitter.com/bbcmundo/status/1368384428163141637
133140,2021-03-12,vetomos,mi abuelo se dió la vacuna rusa y como lo vamos a ir a visitar el domingo mi vieja está imprimiendo un cartel que dice bienvenido compañero EN RUSO amo a mi familia,7,4,203,https://twitter.com/vetomos/status/1370350948464332800
30748,2021-03-06,rppnoticias,"El Ministerio de Salud hizo un llamado a la población ""a no dejarse sorprender por información emitida por fuentes no oficiales y sin rigurosidad científica"" que, presuntamente, indican porcentajes menores de eficacia de la vacuna china.  https://t.co/c7xiL0OIJo",70,59,203,https://twitter.com/RPPNoticias/status/1368182357468020740
29252,2021-03-06,plainvanillagrl,"Con respecto a lo difundido por BO sobre la vacuna china:  1. El Informe preliminar existe, no fake. Coralith García, investigadora principal de la UPCH lo señala.  2. El mismo Ernesto Bustamante ha explicado la metodología para llegar a la interpretación de los % de eficacia 1/3",10,72,202,https://twitter.com/plainvanillagrl/status/1368316186098888705
138190,2021-03-06,julianjarauribe,Maduro se inmunizó con la vacuna rusa Sputnik V y dice no sentir “Skadosky” ni “Fiebrosky”.  https://t.co/fWAiSEG6iI,30,24,202,https://twitter.com/JulianJaraUribe/status/1368310237883727874
143549,2021-03-01,elhigadodmarita,"¿Oiga, Ud. no tiene VERGÜENZA? ¿Por qué no compran la vacuna rusa? ¡Es ""limitada"" porque SU GOBIERNO INDOLENTE así lo ha decidido! ¡Los únicos que se han asegurado el ""derecho"" a las vacunas son una élite de CARADURAS que sale en una lista que MUY PRONTO los hará correr! FÍRMELO.",8,61,199,https://twitter.com/elhigadodmarita/status/1366522984631001091
29266,2021-03-06,restrepojcamilo,A la vacuna China la habíamos mirado por encima del hombro cuando comenzó la pandemia. Ahora dependemos de ella. Error que no cometió Chile. Por eso nos tomó dos meses de ventaja por lo menos. Llevamos a la fecha 260.000 vacunados. Chile lleva 3.200.000.,24,87,197,https://twitter.com/RestrepoJCamilo/status/1368314916852076546
136249,2021-03-08,santosjorgeh,"Vacuna rusa   La presidenta de la Agencia Europea del Medicamento ""desaconsejó"" a los países miembros de la Unión Europea que autoricen con urgencia la vacuna rusa contra el coronavirus , la Sputnik V,  alegando la insuficiencia de datos sobre las personas vacunadas.",9,186,197,https://twitter.com/santosjorgeh/status/1368911702289420289
134480,2021-03-10,el_pais,"España es uno de los países candidatos a fabricar la vacuna rusa Sputnik V, que ya ha sido autorizada en 42 países y tiene una efectividad del 92%  https://t.co/WoGFhGDbUV",18,53,194,https://twitter.com/el_pais/status/1369604055807516673
132958,2021-03-12,alertanews24,🇧🇷 | URGENTE - CORONAVIRUS: Brasil firma un contrato para recibir de 10 millones de dosis de de la vacuna rusa Sputnik V.,3,66,193,https://twitter.com/AlertaNews24/status/1370443294975623171
29548,2021-03-06,lazafer,"Habla completo: lanzar un reportaje con info incompleta sobre la vacuna china, para luego lanzar otro alabando a la ""vacuna peruana"" que no tiene ni medio estudio corriendo. No vale tomar solo el pedacito que te conviene para tratar de minimizar el escándalo que es @willaxtv",7,47,193,https://twitter.com/lazafer/status/1368286067426811904
