,date,username,tweet,replies_count,retweets_count,likes_count,link
370853,2020-10-04,678elprograma,"The Lancet, revista británica especializada en medicina, afirmó que la vacuna rusa Sputnik-V contra el coronavirus generó anticuerpos en todos los participantes de las primeras etapas de los ensayos clínicos.   https://t.co/Ct6MxrWEtt",0,54,99,https://twitter.com/678elprograma/status/1312882489199915009
369464,2020-10-05,luischumaceiro,"Considero que como muestra de tolerancia y la fraternidad de la que habla el Papa en su última producción, los profesores de Medicina de la UCV deberían ir a buscar al Ministro de Educación Superior a ponerle la vacuna rusa.  Es más, yo ni se poner una inyección, pero me ofrezco.",2,36,99,https://twitter.com/luischumaceiro/status/1313187581752999941
373844,2020-10-03,leoalvacabrera,Venezuela se convierte en el primer país del hemisferio occidental en recibir la vacuna rusa Sputnik V contra la Covid-19 para fase 3 de ensayos. ¡Somos Patria Libre y Soberana! @NicolasMaduro #SputnikVEsEsperanza  @drodriven2 @TareckPSUV @MarcoTorresPSUV @psuvaristobulo  https://t.co/3zn6Ns38eA,6,348,99,https://twitter.com/leoalvacabrera/status/1312349176689315841
377330,2020-10-02,ownw0rld,La vacuna Rusa se la va poner la abuela de tarzan,16,18,98,https://twitter.com/ownw0rld/status/1312116970309836800
371771,2020-10-03,joxem14,"Virus chino, vacuna rusa y gasolina iraní, pero tenemos patria decían.",1,48,98,https://twitter.com/Joxem14/status/1312582809823916032
370709,2020-10-04,guarito_21,"El hijo de Maduro dizque se ofreció de voluntario para probar la vacuna rusa ...dígame si lo hace más idio...no, nada, olviden el tuit.",14,20,97,https://twitter.com/guarito_21/status/1312895061445742592
368789,2020-10-06,partidolibre,"El expresidente de Honduras, ⁦@manuelzr⁩, se ofrece como voluntario para probar la vacuna rusa Sputnik V - Sputnik Mundo.  https://t.co/mkaVF0AknZ",10,18,97,https://twitter.com/PartidoLibre/status/1313505725222727681
375387,2020-10-02,sampinsss,"Pónganse sin miedo la vacuna rusa contra el covid-19, funciona ¡Perfectoski!  https://t.co/tW4hP7x25c",4,11,96,https://twitter.com/sampinsss/status/1312184420439224320
371245,2020-10-04,jordanptria1,"!!!! ULTIMA HORA TRUMP RECIBIO LA VACUNA RUSA, DICE QUE NO TIENE EFECTO SECUNDARIOS!!!!! JJJJJJ  https://t.co/sTEkiW0u6o",9,54,96,https://twitter.com/JordanPtria1/status/1312776641249239040
373874,2020-10-03,georgeartwell,Si el gordo teton se pone la vacuna rusa no hay peo para los efectos segundarios; ya le crecieron las tetas desde hace rato...,5,32,95,https://twitter.com/GeorgeArtwell/status/1312346396813557761
372581,2020-10-03,duglaspalmar2,"La vacuna Rusa se probará con los Caraqueños son 3mil que participarán en ese experimento y si todo sale mi amor te quiero,se le aplicará al resto de la población. .. nojodaas seguid el ejemplo que caracas diò😆😆😆😆. A mi linda guajira de uuuuultimoooo💪💪",27,30,95,https://twitter.com/DuglasPalmar2/status/1312462968064405504
379520,2020-10-02,palmenioacosta,Ya llegó la primera voluntaria para la prueba de la vacuna Rusa. La mamá de Tarzan...,3,29,93,https://twitter.com/PalmenioAcosta/status/1312076282180628490
377827,2020-10-02,prof_yurbe,"Hoy los Venezolanos todos festejamos la llegada de la vacuna Rusa , sí ,hasta los escuálidos aunque no lo digan,no pierdan su tiempo Jala bolas de Trump en hacerle mala propaganda,sumense a la cola y listo 👍 #GraciasPutin",6,79,92,https://twitter.com/prof_yurbe/status/1312105583655305217
84816,2020-10-04,presidencialve,#Entérate 📰 | Venezuela se incorporará este mes a ensayos clínicos de vacuna china  https://t.co/lps8J0DYg1  @NicolasMaduro  https://t.co/BdgavX4Fbh,7,237,91,https://twitter.com/PresidencialVE/status/1312908094301761538
370792,2020-10-04,ntn24ve,"#ATENCIÓN Maduro dijo que su hijo Nicolás será uno de los voluntarios en la etapa de prueba de la vacuna rusa contra el nuevo coronavirus, Sputnik V  https://t.co/JytCfmXO4T  https://t.co/FFgxX5sH20",123,51,91,https://twitter.com/NTN24ve/status/1312888488212279296
374915,2020-10-02,aliasmalula,"El silicone de esas prótesis aguantan todo, incluso la vacuna  rusa sin ningún riesgo. !Que se las pinchen!",14,39,91,https://twitter.com/AliasMalula/status/1312203994362650625
369818,2020-10-05,eldoce,Coronavirus: la vacuna rusa produjo anticuerpos en todos los pacientes &gt;&gt;  https://t.co/E1numiYUYB  https://t.co/i5k3RYLvFz,4,6,90,https://twitter.com/ElDoce/status/1313103888472567811
379343,2020-10-02,hecmirylugo,2 mil venezolanos serán los conejillos de India para ensayar la fase 3 de la vacuna rusa contra el COVID-19..   Qué Presidente hace eso con sus ciudadanos?  Un gran HD...,29,56,90,https://twitter.com/hecmirylugo/status/1312078985959034882
375829,2020-10-02,quijoteve,Gente de derecha se inyectan heroína y van a venir con su charla que la vacuna rusa hace daño   🤷🤦  Los escuálidos fuman marihuana y piedra.,6,85,89,https://twitter.com/QuijoteVe/status/1312165638761144320
369513,2020-10-05,cnnee,Los científicos en el lugar donde se produce Sptunik-V revelaron los secretos de la vacuna rusa.  https://t.co/y8GGh6Y9wk  https://t.co/F0MoTIyHAU,3,21,89,https://twitter.com/CNNEE/status/1313173730743455745
376590,2020-10-02,doncorneliano2,Ok. Vaya y póngase su vacuna rusa. Saludos.,12,30,89,https://twitter.com/DonCorneliano2/status/1312138347754651649
372176,2020-10-03,ilianatsm,Todo un exitazo señores... FUNCIONÓ la vacuna rusa 🥳  Produjo respuesta de anticuerpos en todos los participantes💃🏻😬   https://t.co/RkNOmccbii,11,91,88,https://twitter.com/Ilianatsm/status/1312521342864949249
369807,2020-10-05,livianjahn,"Según The Lancet, una revista británica especializada en medicina, la vacuna rusa contra el coronavirus Sputnik-V generó anticuerpos en todos los participantes de las primeras etapas de los ensayos. Tiene una K y una V, no podía fallar 😏",4,31,86,https://twitter.com/livianjahn/status/1313106060291563521
376336,2020-10-02,carlosclinar,"Jajajaja Será pendeja Cilia para ella (o su esposo, El Carnicero) ponerse la vacuna rusa. ¡Na jada! Ellos esperan la ""MADE IN USA"" .La rusa es para los pendejos arrastrados borregos que creen en la maldita revolución.",7,40,86,https://twitter.com/CarlosClinar/status/1312146165735911424
372071,2020-10-03,mmalaverm,"Virus chino, vacuna rusa, paramédicos cubanos, gasolina iraní...y somos un país soberano e independiente  https://t.co/LYpnjMrwqU",15,110,85,https://twitter.com/MMalaverM/status/1312538493847961600
370656,2020-10-04,juliantorrealba,"Este Gobierno es una cosa seria, ahora adopta un  prototipo parecido al de la Gama de los Smartphone de Iphone y de Samsung. La cuarentena social colectiva se denominará 7+7 Plus, 7+7 Plus ultra, y en Diciembre tendremos el 7+7 Xrs Max Ultra, más los efectos de la vacuna rusa!!",6,33,85,https://twitter.com/juliantorrealba/status/1312898843210645505
375733,2020-10-02,drmiguelromero,A ponerse la vacuna rusa pues  https://t.co/zBg7AuYOMh,11,68,84,https://twitter.com/DrMiguelRomero/status/1312169436112011266
379953,2020-10-02,redradiove,#ÚLTIMAHORA | Llega la vacuna rusa Sputnik V a Venezuela 🇻🇪 🇷🇺 #2Oct  https://t.co/EcWbm1xpYF,2,103,84,https://twitter.com/RedRadioVe/status/1312070880357425158
378655,2020-10-02,sputnikmundo,"📸 El primer lote de la vacuna rusa Sputnik V contra el COVID-19 para la fase 3 arribó a Venezuela, que se convierte en el primer país de la región en recibirla  👉   https://t.co/SvHBwnHl00    ©Agencia de prensa RFPI  https://t.co/0S3Cdr7PKN",1,47,82,https://twitter.com/SputnikMundo/status/1312089821943390210
375673,2020-10-02,eli_val66,"La vaina es joder! ✓Los Médicos Cubanos no son confiables, pero se trataron con ellos en los CDI ✓La gasolina Iraní no sirve, pero hacían las colas de primeritos ✓La vacuna rusa, no es fiable y de seguro estarán deseando ponérsela. Así es la oposición vzlana... #GraciasRusia  https://t.co/vaFGmEJ9kI",5,84,81,https://twitter.com/Eli_Val66/status/1312172503893073920
378076,2020-10-02,gbjosefmedinae,"#2octubre Procedente de la Federación de Rusia arriba al país el primer lote de vacunas Sputnik V para el combate contra el #COVID19. Es un momento histórico para nuestra Patria, Venezuela se convierte en el primer país de América en recibir la vacuna rusa contra el #COVID19  https://t.co/1mahZo943m",3,132,80,https://twitter.com/GBJoseFMedinaE/status/1312100063292747776
378557,2020-10-02,el_universal_mx,"Venezuela recibió este viernes un primer lote con 2 mil dosis de la vacuna rusa contra el nuevo coronavirus, la Sputnik V  https://t.co/eJ9nOcBroT",5,19,80,https://twitter.com/El_Universal_Mx/status/1312091329611132935
378492,2020-10-02,presidencialve,#Enterate | Venezuela recibió cargamento de Sputnik V y será el primer país latinoamericano en probar la vacuna rusa contra el #COVID19  https://t.co/zRjS3cTn87,5,147,80,https://twitter.com/PresidencialVE/status/1312092177732898820
372465,2020-10-03,josfari51554066,#ultimahora  los mismo que dicen que la vacuna RUSA nos va a matar son los mismos que firmaron un contrato con mercenarios  para que nos asesinaran que tal? @jguaido es contigo y vamos por ti eso juralo ..,2,87,79,https://twitter.com/JosFari51554066/status/1312477638703771648
369305,2020-10-05,duglaspalmar2,Acaban de agregar a la lista de candidatos a colocarse la vacuna Rusa contra el virus Chino a todos los fanáticos de los Leones del Caracas y de los Navegantes del Magallanes.   Me volví a salvar porque soy de las Gloriosas y aguerridas hallaquitas del Zulia,22,27,79,https://twitter.com/DuglasPalmar2/status/1313235130878693377
377985,2020-10-02,donlenguaweb,"Uno de los efectos de la vacuna rusa, podría ser idiotizar aún más a los chaburros que se las pongan",22,55,79,https://twitter.com/donlenguaweb/status/1312101694059106305
373930,2020-10-03,botellazo,Médicos Unidos Venezuela alertó que vacuna rusa no cumple con estándares éticos para aplicación  https://t.co/5aitAh2GjF,4,165,79,https://twitter.com/botellazo/status/1312337808888156162
371903,2020-10-03,cubanoeinstein,-Sr Presidente le vamos a tener que administrar la vacuna rusa ...  https://t.co/xYKiaZ6stz,3,3,78,https://twitter.com/CubanoEinstein/status/1312565624992862210
375575,2020-10-02,clinicallarcat,Hay 2 cosas que no pueden obligar a los venezolanos  a votar y a recibir una vacuna en fase III  consulten lean sobre la vacuna Rusa  vamos Tuiteros  son derechos que deben respetarse su salud es un TESORO,0,59,75,https://twitter.com/clinicallarcat/status/1312176317048131584
372248,2020-10-03,liah_queen1,La vacuna rusa es un éxito!,2,19,75,https://twitter.com/liah_Queen1/status/1312509825738137600
374931,2020-10-02,erikaosanoja,Venezuela recibe Sputnik V y será el primer país latinoamericano en probar la vacuna rusa contra el covid-19  https://t.co/A57K5HoaBY  https://t.co/VppSYLgi8q,1,67,75,https://twitter.com/ErikaOSanoja/status/1312203258245472256
371757,2020-10-03,comunicar_medio,"FUNCIONÓ LA VACUNA RUSA  💉Produjo respuesta de anticuerpos en todos los participantes. Según un artículo publicado de The Lancet, la vacuna Sputnik V no mostró efectos secundarios, hecho que fue celebrado por Moscú.   Fuente: Forbes México  #COVID19  https://t.co/TzRpjXSLup",0,27,74,https://twitter.com/ComunicAR_medio/status/1312584883575943168
373963,2020-10-03,alberto_rrp,"CONEJILLO DE INDIAS? -Llegó a #Venezuela la vacuna Rusa. -Los Rusos ni de vaina la ""Probaron"" entre su población!  -Prefirieron mandarla a Venezuela y a Cuba para probarla.. 👉NI de VAINA se la ponga porque estarán experimentando en usted. #VirusChino #3octubre  https://t.co/9RQwv19U0g",11,109,73,https://twitter.com/alberto_rrp/status/1312332118001938433
84824,2020-10-04,vtvcanal8,#EnVideo📹| Presidente @NicolasMaduro anuncia que este mes de octubre también llega a Venezuela la vacuna china   #200DíasVenciendoAlCovid19  https://t.co/MmCoivdLpO,1,165,73,https://twitter.com/VTVcanal8/status/1312902549880659970
378568,2020-10-02,telesurtv,"Vicepresidenta ejecutiva de #Venezuela🇻🇪, Delcy Rodríguez anunció que el país recibió el primer lote de la vacuna rusa Sputnik V contra la Covid-19   En el país iniciará la fase 3 de los ensayos clínicos de ese medicamento 👉🏼  https://t.co/tPS7Z1XNas  https://t.co/MTp8t1zxyM",6,55,73,https://twitter.com/teleSURtv/status/1312091143807684609
378697,2020-10-02,observadbinario,"#BIN El dato.- Un cargamento con 2.000 dosis de la vacuna rusa, llamada #SputnikV, llegó (con carácter de urgencia) a #Venezuela. ¿Quiénes se la irán a poner? Hay carrerones en todos los gobiernos del mundo, pues, la sentencia es inapelable: ""CAERÁN MUCHAS CABEZAS.",11,87,73,https://twitter.com/ObservadBinario/status/1312089238838575113
379612,2020-10-02,minutopichincha,"🔴 #ÚltimaHora | Llega a #Venezuela cargamento con la vacuna rusa #SputnikV, siendo el primer país latinoamericano en recibirla. La entrega la realiza el Ministro Consejero temporal ruso, Alexey Seredín, y reciben la vicepresidenta @drodriven2 y el canciller @jaarreaza.  https://t.co/pO4753yhlb",0,28,72,https://twitter.com/MinutoPichincha/status/1312074839004516352
84832,2020-10-04,cancilleriave,"“Este mismo mes llega la vacuna china para las pruebas clínicas de tercer nivel”, anunció el Presidente @NicolasMaduro   #PorAmorAChávez  https://t.co/ulUuG6e7mx",2,154,72,https://twitter.com/CancilleriaVE/status/1312894344576237568
373879,2020-10-03,conelmazodando,Marleny Contreras: Arribo de vacuna rusa demuestra que ningún bloqueo criminal podrá con Venezuela  https://t.co/bVUTFV0Wkd  #ChavismoResistenciaYLealtad  https://t.co/cHbWTVHlgR,1,101,72,https://twitter.com/ConElMazoDando/status/1312345663011614720
84837,2020-10-04,osmarycnn,Informa @NicolasMaduro que su hijo y su hermana se sumarán a las pruebas con las vacunas rusas y que él encabezará la vacunación masiva. También aseguró que está por llegar al país la vacuna china.,44,95,72,https://twitter.com/osmarycnn/status/1312893045814317058
369698,2020-10-05,cronicatv,Alerta coronavirus: la vacuna rusa está funcionando: Produjo anticuerpos en todos los pacientes en la que fue aplicada.   https://t.co/Aahe4MPcnr  https://t.co/TvOl8KHIVu,4,25,72,https://twitter.com/CronicaTV/status/1313126306746306561
373001,2020-10-03,kiritoxhero,Vacuna Rusa se puede usar para ejecutar socialistas... para que no se pierda...,10,23,71,https://twitter.com/Kiritoxhero/status/1312419104163278848
370866,2020-10-04,arr1910,Cuando nos pongan la vacuna rusa.  https://t.co/qMClO5LzNa,4,18,71,https://twitter.com/arr1910/status/1312879370990759937
374003,2020-10-03,veronica_poleo,"#FelizSabado Postulo a toda la FALSA OPOSICIÓN VENEZOLANA a que se vacune con la tan ansiada vacuna rusa para el #COVID19 y así salimos de dudas! Ellos se han “preocupado” tanto por el país, que deberían de tener el honor de ser los primeros en cumplir con esa linda misión 🇻🇪🤛🏻",5,33,71,https://twitter.com/veronica_poleo/status/1312325590570143744
379317,2020-10-02,vtvcanal8,"#EnVideo 📹 | Vicepresidenta de Venezuela, @drodriven2: La cooperación con el Centro Nacional de Investigación de Epidemiología y Microbiología Gamaleya le permite a Venezuela adquirir la vacuna rusa Sputnik-5  #SistemaPetroInmobiliario  https://t.co/6Fr5QVZJxj",1,231,71,https://twitter.com/VTVcanal8/status/1312079493037805570
370150,2020-10-05,actualidadrt,Maduro anuncia que su hijo y su hermana se ofrecen como voluntarios para probar la vacuna rusa Sputnik V  https://t.co/3nHilhDDCp,4,29,71,https://twitter.com/ActualidadRT/status/1312999208060768257
377284,2020-10-02,marie_ramos88,"Venezuela, conejillo de Indias de la vacuna rusa.",14,35,70,https://twitter.com/Marie_Ramos88/status/1312117917069185026
378133,2020-10-02,malgraviahhh,"Al Hemisferio Occidental no había llegado ninguna vacuna ...Bueno, es Venezuela el primer país del Hemisferio Occidental al que le llega la Vacuna Rusa SputnikV",4,75,70,https://twitter.com/malgraviahhh/status/1312098978737999872
369270,2020-10-05,pura_miel,#ElQueSePiqueQueSeRasque  #PeroNoPuedoConTanto😂🤣  Nicolás Maduro: Mi hijo Nicolasito me ha expresado su voluntad d ponerse la vacuna rusa en esta etapa de prueba ... en verdad no puedo con tanto Jajajajajajaja ... “Leales Nunca ... Traidores Siempre”      https://t.co/zaIUijuIq2,10,65,69,https://twitter.com/Pura_Miel/status/1313244898615873542
372004,2020-10-03,hugosantaromita,Llegó a Venezuela el primer lote de la vacuna rusa Sputnik V: se iniciarán próximamente los ensayos de fase III. ¿Por qué no ensayan primero con los rusos?,6,45,69,https://twitter.com/HugoSantaromita/status/1312549969581281284
374372,2020-10-03,eltiempo,"La vacuna rusa Sputnik V se probará y producirá en Venezuela. Los ensayos clínicos comienzan este mes en Caracas, dijo el ministro de Salud del régimen de Maduro. Más detalles, aquí ►  https://t.co/2lIysZHuyK  https://t.co/OeZFQaXeIy",5,9,68,https://twitter.com/ELTIEMPO/status/1312241239945814016
380206,2020-10-01,jorgemorapz,"Hace 9 meses bailábamos tusa, ahora esperamos una vacuna rusa",5,7,68,https://twitter.com/jorgemorapz/status/1311757783600046085
377954,2020-10-02,mjtrezza1,"BUENAS TARDES  #2Oct LA SEGUNDA DEL DÍA!   #SputnikVLlegaAVenezuela   Día histórico llega a Venezuela, primer país latinoamericano que recibe la vacuna rusa Sputnik-V para ganar la lucha contra la COVID-19 . @patria_ve #tuiterospatriotas",1,548,67,https://twitter.com/mjtrezza1/status/1312102299473379328
374141,2020-10-03,alemcorreia76,"Yo opino que deben colocarle la vacuna rusa al tipo que escribe en vtv 🤣😂😂  Dijera mi compadre Spot, si lo entierran no se pierde nada  https://t.co/YydoMsBoN1",19,28,67,https://twitter.com/alemcorreia76/status/1312291604758134784
375993,2020-10-02,duglaspalmar2,El régimen venezolano recibió este viernes el primer lote de la vacuna rusa contra el Covid-19 “Sputnik-V”. En Septiembre Maduro sugirió que los primeros en colocarse la vacuna sería él y los candidatos al Parlamento.   Lo cumplirá???,17,34,67,https://twitter.com/DuglasPalmar2/status/1312159283811774464
372313,2020-10-03,lajula13,"Yo si me pondría la vacuna rusa, total el agua que a pesar de ser filtrada es una mierda y haberme comido unos perros en la 4 de Mayo de madrugada o en Plaza Venezuela ya creo que tengo un cuerpito pa todo!   Sputnik",14,11,67,https://twitter.com/lajula13/status/1312498239199821824
84734,2020-10-05,conelmazodando,Presidente Maduro informó que este mes llega la vacuna China contra el Covid-19 (+Sputnik V)  https://t.co/vEiNOXCyTO  #ChavismoResistenciaYLealtad  https://t.co/ttpYL3KDXZ,3,98,67,https://twitter.com/ConElMazoDando/status/1313109701203296257
374624,2020-10-02,caraotadigital,“Usan a nuestra gente como conejillos de indias”: Guaidó sobre vacuna rusa (+detalles) 👇  https://t.co/LDgDe9hTxb,4,50,67,https://twitter.com/CaraotaDigital/status/1312221559638163459
377815,2020-10-02,vicevenezuela,#Enterate || ¡Día histórico! Venezuela es el primer país en Latinoamérica en recibir la vacuna rusa #SputnikV.  Más detalles aquí:  https://t.co/Gk13Vs9BqO  https://t.co/0tldAYun2M,2,129,66,https://twitter.com/ViceVenezuela/status/1312105883577413632
369195,2020-10-05,felicitas73_,"Donald Trump: “Recibí la vacuna rusa, no tiene efectos secundarios”.  https://t.co/WsNUjgjDiE",2,10,66,https://twitter.com/Felicitas73_/status/1313270520616554496
375035,2020-10-02,lucioquincioc,"La vacuna rusa no tiene efectos secundarios, afirma Delcy Eloina #VacunaRusa  https://t.co/9dqseMdAAl",8,52,65,https://twitter.com/LucioQuincioC/status/1312199778520846336
378389,2020-10-02,mippcivzla,"📢¡𝐀𝐬í 𝐥𝐨 𝐃𝐢𝐣𝐨!  🇻🇪 Vicepdta. @drodriven2: Es un momento histórico para nuestra Patria, Venezuela se convierte en el primer país de América en recibir la vacuna rusa contra el #COVID19.   #SistemaPetroInmobiliario  https://t.co/E1CiHDEwmc",4,304,65,https://twitter.com/Mippcivzla/status/1312093742547914752
378713,2020-10-02,aleida_corona,"Y si Maduro decide que la vacuna Rusa, será aplicada a todo aquel que tenga carnet de la Patria??? Bueno..  Hagan fila🖤",34,28,65,https://twitter.com/Aleida_Corona/status/1312088807823605771
373279,2020-10-03,noticiascaracol,"Venezuela recibió primer cargamento del Sputnik V contra el COVID-19.  Así se denomina la vacuna rusa, país que envió un lote para inocular a dos mil participantes en un primer ensayo  https://t.co/X6GLY1weXl",16,25,64,https://twitter.com/NoticiasCaracol/status/1312394362706329601
379146,2020-10-02,nzoesilva,"¡BUENAS NOTICIAS!  Llega a #Venezuela la vacuna rusa Sputnik V, convirtiéndose en el primer país del hemisferio occidental en recibirla, informó la vicepresidenta ejecutiva Delcy Rodríguez  #UnidosEnVictorias #InsurreccionDeLaEsperanza  https://t.co/SV8UUKEr0g",8,41,63,https://twitter.com/Nzoesilva/status/1312081994612969473
372964,2020-10-03,kiritoxhero,"No dan al país una medicina probada y desarrollada por un laboratorio con renombre para atacar cáncer,  convulsiones,  problemas neurológicos,  diabetes, sida... y vienen con una vacuna Rusa fallida como si es que los rusos en su vida hicieron algo de forma correcta....",7,47,63,https://twitter.com/Kiritoxhero/status/1312422164520460290
372108,2020-10-03,entrenador41,Ponganle la vacuna #Rusa a los milicianos 🤣🤣🤣🤣🤣 A ellos les encanta ser los primeros en oda vaina 😅😅 @vzlasuper1,7,8,63,https://twitter.com/entrenador41/status/1312531548114051072
378923,2020-10-02,albertoravell,"Cuántos venezolanos utilizará el régimen como ""conejillos de indias"" para probar la vacuna rusa contra el coronavirus  https://t.co/Wqg6MtbGhL",69,141,63,https://twitter.com/AlbertoRavell/status/1312085178211348480
377799,2020-10-02,cancilleriave,#NOTICIA | Día histórico: Venezuela se convierte en el primer país en latinoamérica en recibir la vacuna rusa Sputnik -V  #SputnikVLlegaAVenezuela  https://t.co/XcHqoTo9OD,2,111,62,https://twitter.com/CancilleriaVE/status/1312106326378442754
378422,2020-10-02,bordercolapse,"Leer comentarios de chavistas queriendo ponerse la vacuna Rusa y dando gracias a Dios, es precisamente comprender la razón por la cual la trajeron aquí..  En Venezuela todavía queda más ignorancia que petróleo y sus derivados...",3,36,62,https://twitter.com/bordercolapse/status/1312093277924061186
371275,2020-10-04,hryvilla,Continúa aplanándose la curva indicando que el covid-19 va decreciendo. Con la llegada de la vacuna rusa las expectactivas son muy positivas. Venceremos al coronavirus y a los detractores de la vacuna rusa. @NicolasMaduro @dcabellor #PorAmorAChavez #AyudaAMateoLuciano  https://t.co/VXNCY7UKI9,7,113,62,https://twitter.com/hryvilla/status/1312767269836066818
373843,2020-10-03,lucioquincioc,"Venezolanos son conejillos de india para prueba de vacuna rusa, no se deje inyectar, no ha sido aprobada por la comunidad medica internacional, el remedio peor que la enfermedad  https://t.co/QGjcKapAu6",10,95,62,https://twitter.com/LucioQuincioC/status/1312349195202895872
377672,2020-10-02,rafaelcalles,#Enterate || ¡Día histórico! Venezuela es el primer país en Latinoamérica en recibir la vacuna rusa #SputnikV. @NicolasMaduro @drodriven2 @TareckPSUV @jaarreaza @dcabellor @PartidoPSUV @CarnetDLaPatria  https://t.co/UKM4PXj0uu,12,88,61,https://twitter.com/rafaelcalles/status/1312108740926087168
376164,2020-10-02,andretelesur,#Vacuna💉 l #Venezuela: Primer país del hemisferio occidental en recibir la vacuna rusa Sputnik V contra la Covid-19 para fase 3 de ensayos. 🇷🇺🇻🇪   https://t.co/KMRZdGzUHV,2,32,61,https://twitter.com/AndreteleSUR/status/1312152530386739200
375133,2020-10-02,el_chamuco,Venezuela será el primer país latinoamericano en probar la vacuna rusa contra el COVID-19; llega primer cargamento de Sputnik V. Más info:  https://t.co/QqFhT2lrwT  https://t.co/gcqTCKC2xa,4,20,61,https://twitter.com/El_Chamuco/status/1312196139135893504
376116,2020-10-02,conelmazodando,Venezuela recibe primer lote de la vacuna rusa contra el coronavirus Sputnik V (+Delcy)  https://t.co/Ohyo2X74Id  #ChavismoResistenciaYLealtad  https://t.co/tCA9FXd5yq,3,107,61,https://twitter.com/ConElMazoDando/status/1312154405400006656
379121,2020-10-02,lechuguinos_com,Lo mejor viene de Rusia: 1-Montaña Rusa 2-Ruleta Rusa 3-Paja Rusa Y ahora la vacuna rusa #SputnikV #PutinEsElRock,4,41,61,https://twitter.com/Lechuguinos_com/status/1312082370095448064
378860,2020-10-02,paitof,"Llegó vacuna rusa #SputnikV a Venezuela, primer país de América Latina en recibir vacuna contra #Covid_19. ""2000 personas van a estar incluídas en la fase 3 de pruebas clínicas"". #URGENTE  https://t.co/fA1KhFTGne",8,62,60,https://twitter.com/PaitoF/status/1312086272194863104
378613,2020-10-02,venezolanoenpie,"Llega la vacuna rusa a Venezuela  Efectos adversos, esterilidad, por favor, que se vacunen todos los socialistas",3,31,60,https://twitter.com/venezolanoenpie/status/1312090467006320640
368694,2020-10-06,aisha_728,"Recomendación: si te pones la vacuna Rusa vas a dañará:  tu ARN mensajero y eso va a  modificar tu ADN ( sistema genético) es como ponerse a Chernobyl, en una vena...  será por eso que Maduro es alérgico?......",2,41,59,https://twitter.com/aisha_728/status/1313544128530182147
377445,2020-10-02,gloriamaria057,"#2Oct| 🇻🇪📢 ¡SEGUNDA ETIQUETA DEL DÍA! ⏩ ""#SputnikVLlegaAVenezuela   Día historico llega a Venezuela, primer país latinoamericano que recibe la vacuna rusa Sputnik-V para ganar la lucha contra la COVID-19 ¡Gracias Rusia!",2,301,59,https://twitter.com/gloriamaria057/status/1312114038499807234
377496,2020-10-02,mechadacarne,"Si estos rusos traen la vacuna rusa contra el COVID 19 a Venezuela, por que carajo se resguardan con tapa boca si deberían estar inmunizados con su SputnikV.?? #SapeGato  https://t.co/gQrLlSscLo",6,54,59,https://twitter.com/MechadaCarne/status/1312112792107794432
372990,2020-10-03,las2orillas,Venezuela el primer país de América Latina en recibir la vacuna rusa contra el COVID  https://t.co/6CZ3afHHMu,5,22,59,https://twitter.com/Las2Orillas/status/1312419781342105600
368708,2020-10-06,chiguirebipolar,Maduro se ofrece para probar vacuna rusa con el brazo de Elías Jaua  https://t.co/kk0UB4Z3LS  https://t.co/Rk0Mypledm,2,18,59,https://twitter.com/ChiguireBipolar/status/1313539799849070593
371963,2020-10-03,eaisamak,"A más de uno, LUEGO que Putin, la ofreciera gratis, les debe estar mordiendo el alma!!  Funcionó la vacuna rusa: produjo respuesta de anticuerpos en todos los participantes • Forbes México  https://t.co/8CJSVpnMYr",0,43,59,https://twitter.com/eaisamak/status/1312555835751620609
370329,2020-10-04,albertoravell,"""Nicolasito"" Maduro se pondrá la vacuna rusa, luego que su padre arrugara  https://t.co/ypMC06VsG1",58,62,59,https://twitter.com/AlbertoRavell/status/1312936588545060864
378675,2020-10-02,sugarbrownnic,"🇻🇪👏🇻🇪 #SputnikVLlegaAVenezuela 🇻🇪👏🇻🇪  Momento histórico para #Venezuela convirtiéndose en el primer país de América en recibir la vacuna rusa contra el #COVID19, primer lote con 2.000 dosis.  #InsurreccionDeLaEsperanza  #PLOMO19 @BrownSugarNic  @OrlenysOV @MaryuriRG  https://t.co/WishvPr5jQ",8,272,58,https://twitter.com/SugarbrownNic/status/1312089499724328961
373163,2020-10-03,anastaciaccs,"Buen día ! 👏☀️☕  Ojo. Donde vean una vacuna rusa, salgan corriendo, ahí no es. Huyan! Esmollejados pues!🏃🏃🏃🏃🏃 Cuídense! 👏",4,6,58,https://twitter.com/anastaciaccs/status/1312404522015371264
372683,2020-10-03,maduradascom,"¡DIRECTA! La punta de Idania Chirinos a Delcy sobre la vacuna rusa: “Si tan grande fue su emoción, ¿por qué no fue la primera en ponérsela?” #Venezuela   https://t.co/zTVpGvyrBD",1,49,58,https://twitter.com/maduradascom/status/1312449799484973056
380204,2020-10-01,andresmejiav,¿Ud pasaría por el puente Hisgaura a ponerse la vacuna rusa?,16,6,58,https://twitter.com/AndresMejiaV/status/1311760845475586050
371477,2020-10-04,mippcivzla,#NotiMippCI 📰🗞| Venezuela es el primer país latinoamericano en recibir vacuna rusa Sputnik V contra la Covid-19. Lea más ⏩  https://t.co/qAdMaKCSQX  https://t.co/GNK5pVOJ2f,2,197,58,https://twitter.com/Mippcivzla/status/1312719112607600640
