,date,username,tweet,replies_count,retweets_count,likes_count,link
335686,2020-11-05,nicoolsze,Yo solo les voy a decir que acabo de hacer una publicación en Instagram sobre la vacuna rusa y que lxs que se oponen a vacunarse no son tan marginales como uno quiere creer.,11,3,197,https://twitter.com/NicoOlsze/status/1324389880147939328
352248,2020-11-02,jotaalonso,La gran periodista rusa @inafinogenova realizó en los últimos meses tres excelentes informes completos sobre la vacuna rusa Sputnik V. Ella misma se la aplicó. Aquí podés hallar su crónica personal:  https://t.co/mIJGm8HTe5  Y aquí el último informe:  https://t.co/u1hG9oqbz9,1,99,197,https://twitter.com/jotaalonso/status/1323400913386688513
333801,2020-11-06,pedro41286297,#PongamosUnaFotoDeCFK !!! Preparándome para ponerme la vacuna rusa !!! 😊♥️🇦🇷✌  https://t.co/ke42xLXjaa,11,67,196,https://twitter.com/Pedro41286297/status/1324740890930352129
332804,2020-11-06,gabylevinas,"Nature sobre la vacuna rusa: ""una vacuna que no ha sido examinada adecuadamente podría poner en peligro a las personas que la reciben, dicen los investigadores. También podría obstaculizar los esfuerzos globales para desarrollar inmunizaciones COVID-19 de calidad""",14,62,196,https://twitter.com/GabyLevinas/status/1324858358118100992
357552,2020-11-01,pocaspulgasyo,Será que llega la vacuna Rusa? Antes de fin de año?. Quiero abrazar a mis sobrinos,21,8,196,https://twitter.com/pocaspulgasyo/status/1323059058337894402
352624,2020-11-02,_juanfrl,Están diciendo que la vacuna de Oxford es la más PELIGROSA del mundo y que la vacuna Rusa es mil veces más segura  https://t.co/KP2CaeHccq,6,14,194,https://twitter.com/_juanfrl/status/1323396374084374529
339186,2020-11-04,silescorpio,"Los kirchneristas ,no conocen a Carolina Losada, pero si conocen la eficacia de la vacuna rusa, cuando aún no terminó sus fases.  No se sienten hamster, son ratas .  #ElPeorGobiernoDeLaHistoria  #8NTodosALasCalles  #8NSalimosOtraVez",6,58,193,https://twitter.com/Silescorpio/status/1323964637461860353
334600,2020-11-05,santosjorgeh,"Justo @angeletchecopar hoy, en Rivadavia, trató del supuesto negocio de la vacuna rusa y el extraño laboratorio local que usarían para comercializarla",9,100,193,https://twitter.com/santosjorgeh/status/1324516496115146754
346498,2020-11-03,cesanz1,Drogas sintéticas y tráfico de precursores: los secretos del laboratorio que distribuirá la vacuna rusa en la Argentina  https://t.co/p6BqKHIxt1,8,180,193,https://twitter.com/CeSanz1/status/1323591137425346561
349612,2020-11-02,marcelopuella,"Encuesta del día. Te aplicarías la vacuna rusa Sputnik, contra el covid-19?",25,132,193,https://twitter.com/marcelopuella/status/1323436376336044034
343522,2020-11-03,carballidopabad,"Pregunta Rubinstein en cuanto tiempo vence la vacuna rusa, para saber por cuanto tiempo alquilar lls galpones  #YoMeVacuno  https://t.co/i1l9ZTgEGF",18,68,193,https://twitter.com/carballidopabad/status/1323659039998435330
348885,2020-11-02,davidvincent97,"Psst pibe,  queres que te aplique la vacuna rusa?  https://t.co/dlfcoPR3ss",5,49,192,https://twitter.com/davidvincent97/status/1323449613970509824
356948,2020-11-02,rosadelejos6,"Vacuna rusa Sputnik V contra el coronavirus. Para el infectólogo Eduardo López, asesor presidencial en temas vinculados al Covid-19, “no se pudo demostrar que es eficaz”.",21,116,192,https://twitter.com/RosadeLejos6/status/1323354090705879040
344589,2020-11-03,fantasmaquintin,"Lo de la vacuna rusa es escandaloso en sí, pero habla de la tristeza infinita de nuestro destino como país.",5,36,191,https://twitter.com/FantasmaQuintin/status/1323634181071622144
341467,2020-11-03,nesuriver,"Cómo le vas a tener miedo a la vacuna rusa man, yo ya la probé y estoy 10 puntos  https://t.co/8CJH3nnVI8",23,12,191,https://twitter.com/nesuriver/status/1323726522562318336
354517,2020-11-02,justicia_y_c,La vacuna rusa va a terminar enterrada en el cinturón ecológico junto a los pollos de Mazzorin,9,71,191,https://twitter.com/Justicia_y_C/status/1323375329520553989
334286,2020-11-06,cronica,Llegó la vacuna rusa a la Argentina y la ANMAT lo está analizando #CadaVezMásCerca #LlegóLlegó #TenemosLaVacuna #SacateTodasLasDudas #EnEstaNota   https://t.co/I4RNARZ7Jo,16,24,191,https://twitter.com/cronica/status/1324574606087380992
335867,2020-11-05,mr_bugman,"-Hola, ¿acá es para hacerse el control después de darse la vacuna rusa? -Sí, saque número y póngase en la fila.  https://t.co/VdgdfrBnnt",6,29,189,https://twitter.com/Mr_Bugman/status/1324372036311986180
357763,2020-11-01,fedeebongiorno,yo después de ponerme la vacuna rusa la de oxford la de brasil la alemana y la del conicet por las dudas  https://t.co/6pR9yp5xql,2,19,189,https://twitter.com/fedeebongiorno/status/1322976515315912706
350820,2020-11-02,ahmiravosss,"Metieron sobreprecio a los fideos, mirá que no se lo van a poner a la vacuna rusa.",6,27,189,https://twitter.com/AhMiraVosss/status/1323418257362178054
333438,2020-11-06,eldestapeweb,Baby Etchecopar insinuó que el robo que sufrió está vinculado con la vacuna rusa   https://t.co/3Iq1M9HFtR,260,40,188,https://twitter.com/eldestapeweb/status/1324806258239528961
336783,2020-11-05,derecha_liber,"Si la vacuna rusa es obligatoria, yo no me la pongo ni loco. ¿Ustedes?",53,16,188,https://twitter.com/derecha_liber/status/1324196016363577347
349001,2020-11-02,santuli20,LE PUSIERON LA VACUNA RUSA A 72 PACIENTES. PARA PASAR LA FASE 3 SE NECESITAN MÍNIMO 40.000 PACIENTES. SE ENTIENDE?,22,101,187,https://twitter.com/Santuli20/status/1323447444542267399
101547,2020-11-02,santuli20,LE PUSIERON LA VACUNA RUSA A 72 PACIENTES. PARA PASAR LA FASE 3 SE NECESITAN MÍNIMO 40.000 PACIENTES. SE ENTIENDE?,22,101,187,https://twitter.com/Santuli20/status/1323447444542267399
346395,2020-11-03,litvinanibal,"Che, están todos locos Si la vacuna rusa es buena, habrá que vacunarse Si la vacuna rusa no sirve, no te vacunarás Pero dejemos las ideologías, estamos hablando de la salud. Si sirve para que mucha gente no muera, ¿no te parece que va más allá de las ideologías? ¿O qué?",261,18,187,https://twitter.com/LitvinAnibal/status/1323594274840207365
336280,2020-11-05,canillitadeba,"La prueba mas clara de q la vacuna rusa se trata de un curro es q no es una compra directa de Estado a Estado, se hace mediante un laboratorio flojo de papeles de intermediario. Ya sabemos.",8,75,186,https://twitter.com/Canillitadeba/status/1324334695472123906
348318,2020-11-03,tomas_reynolds,"¿Con qué autoridad Ginés, que le pifió a todos los pronósticos del Covid en la Argentina, ahora proyecta tanto con la vacuna rusa?",18,26,186,https://twitter.com/tomas_reynolds/status/1323460247776862213
344707,2020-11-03,eldiariodeleuco,"El ex ministro de Salud Adolfo Rubinstein, explicó que ""todavía no están terminados los ensayos clínicos"" de la vacuna rusa Sputnik V. ""El Gobierno se está adelantando un poco"".  https://t.co/CicxjDz92Z",19,57,186,https://twitter.com/EldiariodeLeuco/status/1323631326549913600
357642,2020-11-01,sabateleo,"La vacuna rusa va a costar entre 15 y 20 dólares, la de Oxford, menos de 4. A qué no sabés cuál se va a importar? Claro, la de Putin....6 millones de unidades, para sanidad y personas de riesgo. Goood shoooow!.",33,122,185,https://twitter.com/SabateLeo/status/1323022914338361345
340316,2020-11-03,eldestapeweb,"Rodríguez Saá cruzó a los críticos de la vacuna rusa: ""Generan desesperanza""  https://t.co/xtyNkMM46W",4,28,184,https://twitter.com/eldestapeweb/status/1323784526296883200
335702,2020-11-05,fantoche_triple,"-""Abuela, va a tener que darse la vacuna rusa, es obligatorio"" -""Soy Juanse, pelotudo""  https://t.co/XqY3JYIlWZ",4,31,184,https://twitter.com/fantoche_triple/status/1324387463025074180
347208,2020-11-03,isocagarcia,"Maravillosa jornada para exigir que los del 48% se apliquen la vacuna rusa, empezando por ojos de caca. Con semejante estándares de calidad y tiempo de prueba nada puede fallar. Quien te dice, por ahí la quedan todos y empezamos a ser un país más o menos normal.  Buenos días",15,24,183,https://twitter.com/IsocaGarcia/status/1323562384724791296
350395,2020-11-02,_pegaquenoduele,"@pabloduggan traducido, como nadie sabe un carajo sobre la vacuna rusa, mejor que se la de el negrito de la Matanza primero, después vemos.",2,7,183,https://twitter.com/_pegaquenoduele/status/1323424101004988417
345517,2020-11-03,clarincom,"Daniel Gollan, sobre la vacuna rusa contra el coronavirus: ""Será un éxito sanitario espectacular""  https://t.co/FxsTkxfuEr",474,36,182,https://twitter.com/clarincom/status/1323614911952506880
333737,2020-11-06,mae_rusia,"🇷🇺🇦🇷El Presidente de #Rusia Vladimir #Putin @KremlinRussia_E  y el Presidente de la República #Argentina, Alberto Fernández @alferdez abordaron por📞las perspectivas de materializar los acuerdos existentes sobre la aplicación de la vacuna rusa #SputnikV💉en la República Argentina  https://t.co/rnXWoTbgig",8,80,182,https://twitter.com/mae_rusia/status/1324753856945901569
357002,2020-11-02,loderaulo,amparo urgente el tipo ya compró 25 millones de dosis de la vacuna rusa. Nos matan a todos.,22,55,182,https://twitter.com/loderaulo/status/1323353182383296513
354437,2020-11-02,soygraceok1,Ya salió el tío Beto a decir que pensó que nos íbamos a poner contentos con la vacuna Rusa?,13,40,181,https://twitter.com/SoyGraceOK1/status/1323376115822419969
337480,2020-11-04,lavidayelcanto,El ANMAT debe aprobar la vacuna rusa previamente.  Pasó Novaresio y advirtió que el anagrama es MATAN.  Ojo eh? Esa no la vimos venir.,42,26,181,https://twitter.com/LaVidaYElCanto/status/1324122234126917634
357982,2020-11-01,nachomdeo,"El problema con la vacuna rusa es que aún no completó los tres pasos de las pruebas que se exigen para saber no solo que es efectiva, sino que ese procedimiento se sigue para saber que no va a provocar efectos adversos. Es decir, que no va a curar a muchos y enfermar a otros.  https://t.co/WERNUx3ZAk",4,91,181,https://twitter.com/nachomdeo/status/1322916994501480451
330501,2020-11-08,eltreceoficial,"El monólogo de Jorge Lanata en PPT Box: “si la vacuna rusa la descubrían acá le hubiesen puesto Néstor"" #AlbertoTeVacuna   https://t.co/vTCPKPhYOt",42,14,180,https://twitter.com/eltreceoficial/status/1325613661369507840
339866,2020-11-03,martincarrizo_,Les dejo mi nota para #Borderperiodismo sobre la vacuna rusa 👇🏼   Sputnik V: dudas y controversias sobre la vacuna rusa  https://t.co/4u4Qzip720 vía @mjolivan,23,103,180,https://twitter.com/martincarrizo_/status/1323818257208455170
356696,2020-11-02,jotaxtv,#FantinoALaTarde   ⚡️LA ENCUESTA DE LA TARDE⚡️  EL GOBIERNO COMPRARÍA 25 MILLONES DE DOSIS DE LA VACUNA RUSA ¿VOS TE LA DARÍAS?,317,181,180,https://twitter.com/JotaxTV/status/1323356835164860424
354448,2020-11-02,el_anestesiador,Yo creo que la vacuna rusa deberían aplicarselas primero los diputados y senadores que aprobaron la ley y todo el gabinete nacional!,20,41,179,https://twitter.com/el_anestesiador/status/1323376003645874176
336863,2020-11-04,julioargroca21,Resultó la distracción de la vacuna rusa contra el dólar.....,4,31,179,https://twitter.com/JulioArgRoca21/status/1324182587108028416
333569,2020-11-06,elema_nuell,"@PersonajesTV A mi se me quemaron las tostadas, creo que también está vinculado con la vacuna rusa.",0,2,178,https://twitter.com/ElEma_Nuell/status/1324787172512247814
349516,2020-11-02,telesurtv,"Presidente de #Argentina, Alberto Fernández, afirmó que el país podrá obtener 25 millones de dosis de la vacuna rusa Sputnik V contra la Covid-19  https://t.co/q7Kpghx2XY",5,65,178,https://twitter.com/teleSURtv/status/1323437761681104897
338754,2020-11-04,emmalaenanuli,Me di la vacuna rusa 😂  https://t.co/elixlAlVM5,27,43,176,https://twitter.com/EmmaLaEnanuli/status/1323999047745703941
337538,2020-11-04,marianocaba,"Pero Alverso compró 25 millones de unidades... Para equilibrar un poco, vió? India negó el permiso para los ensayos de fase III de la vacuna rusa por falta de datos sobre su seguridad @misionesonline   https://t.co/XkP8HrmfPQ",14,130,175,https://twitter.com/marianocaba/status/1324114669959872512
355102,2020-11-02,walhallamann,Te pondrías la vacuna Rusa Sputinik V???,30,301,175,https://twitter.com/WalhallaMann/status/1323370173492068353
336303,2020-11-05,gabrielsoglio1,"Si el dólar blue aumenta, es el único tema que abordan los medios hegemónicos. Si el dólar blue baja, la vacuna rusa es el único tema que abordan los medios hegemónicos.",17,54,175,https://twitter.com/GabrielSoglio1/status/1324332559526973441
330608,2020-11-08,sebas166019,Te ponían Kerosene para los piojos y le tenés miedo a la vacuna rusa.,12,10,175,https://twitter.com/sebas166019/status/1325588861146312706
333026,2020-11-06,jotaalonso,"Después del informe de @inafinogenova todos los irresponsables que hablaron de la vacuna rusa en @GrupoClarin @clarincom @todonoticias @LANACION @lanacionmas @infobae deberían dedicarse a comentar fútbol como hacía Nelson Castro en su momento de esplendor. No ahora, claro está.",4,73,175,https://twitter.com/jotaalonso/status/1324836515529326598
355970,2020-11-02,agcesch,No festejen antes de tiempo. La vacuna rusa es en enema,45,23,174,https://twitter.com/Agcesch/status/1323362564550610948
335963,2020-11-05,errordesconocid,"Cinco partidos nacionales, 9000 partidos regionales. Ninguno exigiendo la compra de la vacuna rusa o la china, más avanzadas, para salvar vidas y reabrir la economía contra las imposiciones de la UE.",2,77,173,https://twitter.com/errordesconocid/status/1324361594239934466
337149,2020-11-04,periodismoypun2,Grave denuncia de @gracielaocana por los antecedentes del laboratorio que está detrás de la llegada de la vacuna rusa al país  https://t.co/repVo0oTZ6  https://t.co/M5vDaJ15op,6,97,172,https://twitter.com/periodismoypun2/status/1324150890694139904
340557,2020-11-03,elcomandantesup,"La vacuna Rusa ya tienen nombre🙌  ""Milagro Sala""  Nadie se anima a ponérsela!",17,43,172,https://twitter.com/ElComandantesup/status/1323770830569046016
354474,2020-11-02,asantaana,"Ahora que viene la vacuna rusa que quede claro que los grupos de riesgo y los estalinistas tenemos prioridad, camaradas.",12,5,172,https://twitter.com/ASantaAna/status/1323375818391900162
356892,2020-11-02,josefinah05,"Pregunta para los abogados o legisladores Si yo no quiero aplicarme la vacuna rusa, porque tengo dudas, hay algun amparo posible?",49,67,171,https://twitter.com/josefinah05/status/1323354954627731463
99235,2020-11-03,carlosmaciasal1,"Que triste, abominable y denigrante, es mezclar la salud del Pueblo con pérfidas ideologías políticas. Solamenta,Argentina y Venezuela comprometieron la compra de la sospechada vacuna Rusa!!.",15,91,171,https://twitter.com/CarlosMaciasAl1/status/1323615405622046720
349338,2020-11-02,davidvincent97,Me di la vacuna rusa y estoy 10 puntos.  https://t.co/SrWlaUJizZ,7,22,171,https://twitter.com/davidvincent97/status/1323441239996379137
349531,2020-11-02,pulsopopular_,"🇦🇷 Alberto Fernández confirmó que el Gobierno tiene dos dosis de la vacuna rusa a disposición pero que no se la aplicó todavía: ""Me han ofrecido vacunarme pero no me parece justo tener este privilegio por ser el Presidente""  https://t.co/LHl8O5A0SM",28,27,171,https://twitter.com/pulsopopular_/status/1323437552079114241
345488,2020-11-03,carlosmaciasal1,"Que triste, abominable y denigrante, es mezclar la salud del Pueblo con pérfidas ideologías políticas. Solamenta,Argentina y Venezuela comprometieron la compra de la sospechada vacuna Rusa!!.",15,91,171,https://twitter.com/CarlosMaciasAl1/status/1323615405622046720
353267,2020-11-02,rinconet,"Me dicen que la vacuna rusa vendría con un chip que te cambia el ADN y te hace cantar ""¡Rusia, nuestra patria sagrada, Rusia, nuestro amado país!"" cada mañana. Ojo con eso.",11,23,171,https://twitter.com/rinconet/status/1323389321664147460
347395,2020-11-03,urieldesimoni,Probaron la vacuna rusa en gatos y ratones. How it started  //  How it’s going.  https://t.co/VED9FQbnLw,3,19,170,https://twitter.com/Urieldesimoni/status/1323525407866499073
344252,2020-11-03,clarincom,"Gratuita, obligatoria y para grupos de riesgo: cómo será la aplicación de la vacuna rusa contra el coronavirus  https://t.co/Zl0OTeARMe",208,27,170,https://twitter.com/clarincom/status/1323642651841843201
355792,2020-11-02,eldoce,Argentina recibirá 25 millones de dosis de la vacuna rusa contra el coronavirus &gt;&gt;  https://t.co/fwJ8M9sYgS  https://t.co/fyFJYQLBCz,22,14,170,https://twitter.com/ElDoce/status/1323364269690335234
346563,2020-11-03,irmaar,"Mientras el mundo espera con ansiedad vacunas confiables para el #COVID19 desde el ámbito oficial quieren imponer a rajatabla la vacuna rusa. La sociedad resiste y con razón, descree de un gobierno que hizo de la mentira la base de su gestion. La confianza está rota.",6,59,170,https://twitter.com/irmaar/status/1323589301469351936
354667,2020-11-02,liberte800,-Si como te diste cuenta que use la vacuna rusa Sputnik V?:  https://t.co/a4Pd2LGkGW,3,20,170,https://twitter.com/liberte800/status/1323373915641651201
353577,2020-11-02,barcademar,"🔴Vacuna RUSA (Sputnik V) 🇦🇷En HOSPITAL PÚBLICO,  ☀️En un gobierno PERONISTA #LaEsperanzaRusa  https://t.co/bIyu9HpNHP",14,61,170,https://twitter.com/barcademar/status/1323385523973595143
80983,2020-11-03,patmalanca,"Vengo contando mi experiencia con la prueba de la vacuna china de Sinopharm. Con las dos dosis puestas, no he sufrido ningún síntoma adverso. El cuidado médico es intenso. Me llaman cada dos días y me envían formularios para testearme a diario. Confiar siempre en la ciencia.",9,41,169,https://twitter.com/patmalanca/status/1323645777584005120
357405,2020-11-02,emmalaenanuli,La vacuna rusa métansela ustedes @SantiCafiero,7,37,169,https://twitter.com/EmmaLaEnanuli/status/1323211195625562112
335848,2020-11-05,diergoals,Antes de la vacuna Rusa / después de la vacuna  https://t.co/7C4i3kSQ6e,9,22,169,https://twitter.com/Diergoals/status/1324373757323055105
342876,2020-11-03,lanacion,Sputnik V. El Gobierno defendió la vacuna rusa y confirmó que será gratuita  https://t.co/mPqa78u2oX  https://t.co/SLAYNk8gkf,121,24,168,https://twitter.com/LANACION/status/1323676791286935552
336530,2020-11-05,yaelrosenfeld,"""se aplicaría la vacuna rusa?"" es una pregunta tramposa. la que habría que hacer es ""se aplicaría una vacuna que todavía no ha completado sus ensayos clínicos?""",2,20,168,https://twitter.com/yaelrosenfeld/status/1324308531277975553
342368,2020-11-03,marcelofavaok,"UNA LOCURA:  EL GOBIERNO DECLARO QUE LA VACUNA RUSA SERA OBLIGATORIA. ES MAS, LA POLICIA PODRIA SOLICITARTE QUE MUESTRES  UN CERTIFICADO, SI TE VACUNASTE O NO.",85,82,167,https://twitter.com/MARCELOFAVAOK/status/1323692034578812928
339076,2020-11-04,chuck_lennon,"La opinión de Carolina Losada sobre la vacuna Rusa es generar angustia, desesperanza, y desesperación. Esta relacionado a lo que dijo Esteban Bullrich que los Argentinos y Argentinas tienen que vivir en la incertidumbre.  La derecha no perdona ,necesita tu resignación",34,40,167,https://twitter.com/chuck_lennon/status/1323974929205862402
348404,2020-11-02,laromiscalora,"Me encanta que sean tan prudentes con la vacuna rusa los mismos que se la pasaron de fiesta clandestina en fiesta clandestina. Yo estoy desde encerrada desde marzo, inyéctame coca cola intravenosa hermane. Confío y me chapo a la enfermera",3,12,167,https://twitter.com/LaRomiScalora/status/1323458426446503938
337341,2020-11-04,winogradvictor,"Voy a hacer un breve hilo sobre las vacunas. El gobierno, como ya hizo varias veces con otras cosas, anuncia irresponsablemente la posibilidad de una vacunación masiva entre diciembre y en enero con la vacuna rusa. Eso es un disparate y en el gobierno lo saben.",5,59,166,https://twitter.com/WinogradVictor/status/1324132916205670402
347798,2020-11-03,leottte,Si la vacuna rusa no viene con una botella de  vodka absolut de regalo no me interesa.,2,26,165,https://twitter.com/Leottte/status/1323476541997785090
344446,2020-11-03,mis2centavos,La vacuna rusa también tiene mala prensa por esa costumbre de Putin de envenenar opositores.,14,17,165,https://twitter.com/mis2centavos/status/1323637310169223175
350373,2020-11-02,victorfyt,"Esta es la publicación de The Lancet sobre la vacuna rusa. Sólo se cumplieron las fases 1 y 2, con lo cual aún no están determinadas la toxicidad y las reacciones adversas.  Una locura total ""comprarla"" en estas condiciones.  https://t.co/e8DNVS5SLM",20,103,164,https://twitter.com/victorfyt/status/1323424395361099776
352102,2020-11-02,laucha_rt,Vacuna rusa//Dejar vencer vacunas  https://t.co/XgNuTPy350,0,24,163,https://twitter.com/laucha_rt/status/1323402419821268993
357751,2020-11-01,berlich,"Entre el virus chino y la vacuna rusa. Malaya triste destino, los cobayos argentinos.",12,16,163,https://twitter.com/berlich/status/1322981333367476225
343410,2020-11-03,_luzdemarfil,"Chicos yo tome un balde de la mezcla en la barra boliche, mira si no me voy a poner la vacuna rusa",3,44,163,https://twitter.com/_Luzdemarfil/status/1323661578412167168
340644,2020-11-03,radiomitre,Graciela Ocaña pidió que se informe el costo de la vacuna rusa y si fue aprobada por la ANMAT.  https://t.co/0hcd4AIzp3,21,44,163,https://twitter.com/radiomitre/status/1323766258874093574
352057,2020-11-02,mr_bugman,"Cancherean con la vacuna rusa, pero a ver quién se da la vacuna croata.  https://t.co/F6kH20JPs3",8,7,163,https://twitter.com/Mr_Bugman/status/1323402799271563265
342023,2020-11-03,braindamage79,Sin vacuna rusa / Con vacuna rusa  https://t.co/rYNpU0Kx4K,0,6,162,https://twitter.com/BrainDamage79/status/1323704485160648705
330499,2020-11-08,mis2centavos,"Lanata hace un informe sobre la vacuna rusa, y todo el tiempo le dicen (él y los otros periodistas) ""Sputnik 5"". Es ""Sputnik V"", con ""V"" de ""vurro"".",7,8,162,https://twitter.com/mis2centavos/status/1325614025128992772
340376,2020-11-03,valle_nora,"El tema no es la vacuna rusa. El tema es que si este Gob. trae la vacuna, termina con el virus y acomoda la economia. De verdad, no vuelven mas. Nunca mas. Se entiende ?.",11,31,162,https://twitter.com/valle_nora/status/1323780374586155009
346041,2020-11-03,infobae,Coronavirus: la vacuna rusa se aplicará primero a grupos de riesgo y será gratuita  https://t.co/RcPbPzr0B8,93,31,161,https://twitter.com/infobae/status/1323603960255696896
340475,2020-11-03,andahazi,"En minutos arranca Mirá. La corte falló. Literal. Las falsas expectativas que alienta Alberto con la vacuna rusa. LN+, 21 hs.  https://t.co/6C0EdTU1wS",6,21,161,https://twitter.com/andahazi/status/1323774912012701696
343094,2020-11-03,18tavovargas,Si no les gusta la vacuna rusa esperen la de Macri que llega en el 2do semestre... 🤷🏻‍♂️🤷🏻‍♂️,8,38,161,https://twitter.com/18Tavovargas/status/1323671042867535872
350745,2020-11-02,santosjorgeh,"Diputado de JxC y la vacuna   Luis Petri (UCR):  ""El gobierno de científicos quiere comprar una vacuna rusa cuyo único estudio se realizó en 72 personas por 42 días, sin placebo y sin voluntarias mujeres. Esa vacuna es una Ruleta Rusa"".",4,89,161,https://twitter.com/santosjorgeh/status/1323419321259991046
349068,2020-11-02,gabrielpalumbo,"Lo de la vacuna rusa va a ser un caso emblemático de corrupción de muchos niveles superpuestos, guardemos todo, archivemos, porque va a ser historia",3,29,160,https://twitter.com/gabrielpalumbo/status/1323446345370378242
346687,2020-11-03,fabiojquetglas,"Soy pro-vacunas y me parece una buena noticia disponer de una vacuna eficaz, sin preferencia por su país de origen. Ahora bien, las decisiones públicas deben ser explicadas: ¿cuáles son las ventajas objetivas de la vacuna rusa en términos económicos, de calidad o disponibilidad?",11,35,160,https://twitter.com/fabiojquetglas/status/1323584977808871424
356483,2020-11-02,lilapau,rt si queres la vacuna rusa. fav si preferis los dolares,1,1,159,https://twitter.com/lilapau/status/1323358581325004802
352910,2020-11-02,alomecha,NI EN RUSIA ES OBLIGATORIA LA VACUNA RUSA,5,56,158,https://twitter.com/aloMecha/status/1323393293254823936
354563,2020-11-02,juancristonomo,Quiero ser el último argentino en vacunarse. Antes preferiría ver cómo les va a todos v9n la vacuna rusa. Saludos!,14,14,157,https://twitter.com/juancristonomo/status/1323374814845874181
356449,2020-11-02,romyk81,Vacuna Rusa!!!💪,11,18,157,https://twitter.com/Romyk81/status/1323358806827536386
331852,2020-11-07,ricalfonsin,"Coronavirus. Israel recurre a la vacuna rusa y compra 1,5 millones de dosis para atender la pandemia -  https://t.co/OhOFaAR40U",46,51,156,https://twitter.com/RICALFONSIN/status/1325130714468159490
356206,2020-11-02,maritadedi,Todos sabemos gracias a quién vamos a tener la vacuna Rusa no? ❤️✌️  https://t.co/iqYziIIqbo,11,28,155,https://twitter.com/maritadedi/status/1323360660961611777
101596,2020-11-02,julynalin,Que te salve la vida un gobierno peronista con una vacuna Rusa no tiene precio,4,27,155,https://twitter.com/JulyNalin/status/1323380560266407937
335113,2020-11-05,ale_jan_dro_soy,"ALGUN MEDICO QUE EXPLIQUE ESTO ?  Dicen que la vacuna rusa YA ESTÁ siendo analizada en la ANMAT para su aprobación  Puede explicar algún medico como lo ANMAT puede autorizar una vacuna que no cumplió con los protocolos internacionales, cumpliendo las 3 fases obligatorias ??",57,86,155,https://twitter.com/ALE_JAN_DRO_SOY/status/1324459086059110403
80839,2020-11-03,aristeguionline,Participarán hasta 15 mil mexicanos en fase 3 de pruebas de la vacuna china contra Covid-19  https://t.co/dT0M9EnlrG  https://t.co/lRgj2OeN2o,11,25,155,https://twitter.com/AristeguiOnline/status/1323683877328740353
354041,2020-11-02,julynalin,Que te salve la vida un gobierno peronista con una vacuna Rusa no tiene precio,4,27,155,https://twitter.com/JulyNalin/status/1323380560266407937
330435,2020-11-08,sebiturtora,"Impresionante data de @ceciliaboufflet de los vínculos del kirchnerismo con los empresarios elegidos para traer la vacuna rusa, su ""prontuario"" y la dudosa capacidad operativa para llevar a cabo el trabajo. Para ver una y otra vez. Atención.",8,46,154,https://twitter.com/SebiTurtora/status/1325618842614304771
337674,2020-11-04,bjs_alejo7,@BocaJrsOficial La vacuna Rusa  https://t.co/lslN2A1m63,0,4,154,https://twitter.com/bjs_alejo7/status/1324100765452029953
352899,2020-11-02,superfedepirata,Amo estos trolxs que deben fisicoquímica del secundario argumentando contra la vacuna rusa. Llamate a silencio por pudor aunque sea.,0,12,154,https://twitter.com/SuperFedePirata/status/1323393452999168000
349956,2020-11-02,alesaviola,"Tomé champagne caliente que te daban con una entrada de 50 pe en arena, mira si no me voy a poner una vacuna rusa.",5,43,154,https://twitter.com/Alesaviola/status/1323430941608583168
342794,2020-11-03,osvaldo_quiroga,El grado de mediocridad del periodismo vernáculo que odia al gobierno llega a límites absurdos.  Atacan a la vacuna rusa que viene a beneficiar a los argentinos. Aviso a la horda de ignorantes: Rusia no es un país comunista y si lo fuera sería lo de menos. Alguna vez piensen.,4,33,154,https://twitter.com/osvaldo_quiroga/status/1323678984278822913
355443,2020-11-02,cristianferdez,Recién leí a un trolo diciendo q no se va a poner la vacuna rusa jjjjd pero si vos ibas al túnel de amerika,6,10,154,https://twitter.com/cristianferdez/status/1323367121317974022
345528,2020-11-03,vacilon__,Vacuna Rusa: *Llega a la Argentina* BOFFE: ME INYECTO LA SPUTNIK V ¿EFECTOS SECUNDARIOS? TODA LA VERDAD,5,6,153,https://twitter.com/vacilon__/status/1323614803093499904
341895,2020-11-03,santosjorgeh,"#AHORA Comparación   CORRIGE ERROR   Comparación   Vacuna rusa 19,90 dólares  Vacuna de Oxford 3,5 dólares   En 25 millones de unidades {gobierno argentino}  410.000.000 millones de dólares más  Se entiende por qué la rusa?",10,136,153,https://twitter.com/santosjorgeh/status/1323709319980961793
350961,2020-11-02,opinadorsistema,Libertarios Diciendo que me paga Putin para hacer lobby de la Vacuna Rusa!. jajajajajaja.,28,13,153,https://twitter.com/OpinadorSistema/status/1323416381350727681
355422,2020-11-02,fromthewest86,"Les recuerdo estos datos acerca de la vacuna rusa:  Fase 1/2 en 76 personas (25-32 años, &gt;70% hombres, 98% blancos) Fase 3 empezó en Septiembre (40.000 voluntarios) y los resultados estarían en MAYO 2021 Lugares de estudio: todos en Rusia.  Datos  https://t.co/HK7hd5gTpH",7,97,152,https://twitter.com/fromthewest86/status/1323367268298838017
356095,2020-11-02,rosariotres,"💉🦠⚠ Argentina obtendrá 25 millones de dosis de la vacuna rusa #Sputnik V contra el #COVID-19 entre diciembre y la primera quincena de enero, anunció el presidente del país, Alberto Fernández, en una primicia concedida a Sputnik. #Rosario3  https://t.co/TI4f4dOYJY",29,16,152,https://twitter.com/Rosariotres/status/1323361559381495808
