,date,username,tweet,replies_count,retweets_count,likes_count,link
94403,2020-07-20,ojcubillosp,"En caso que la vacuna china contra el #COVIDー19 sea la que tenga éxito, este país debe suministrarsela gratuitamente al mundo.",1,5,8,https://twitter.com/ojcubillosp/status/1285377741437775873
94474,2020-07-20,coronavirusnewv,🇨🇳 | CHINA  Potencial vacuna china para coronavirus también da muy buenas noticias  https://t.co/Vyy3AOsjTh,0,2,8,https://twitter.com/CoronavirusNewv/status/1285334561619140609
94476,2020-07-20,teleamazonasec,Vacuna china recibe luz verde para los ensayos masivos en militares  https://t.co/tBYTgvESKL  https://t.co/ze03wQEUPE,1,4,8,https://twitter.com/teleamazonasec/status/1285333980624150530
459883,2020-07-22,ernestovaldsmu1,"La primera vacuna rusa contra la COVID-19 está lista coronavirus , dijo el primer viceministro de Defensa de Rusia, Ruslán Tsalikov, al comentar los ensayos clínicos en el hospital militar Burdenko de Moscú #CubaPorLaSalud  https://t.co/EfFoRQayFX",0,5,8,https://twitter.com/ErnestoValdsMu1/status/1285918462385238017
93652,2020-07-22,manrom53,"Y acá andamos... esperando la vacuna china, el 5G y el impuesto a las fortunas",1,0,8,https://twitter.com/manrom53/status/1285964578543808520
459921,2020-07-22,karinarcus_ok,La primera vacuna rusa contra el coronavirus está lista.,1,5,8,https://twitter.com/KarinArcus_ok/status/1285789569095532544
93627,2020-07-22,pharma_jonpi,"#OMS Dice Que « La Gente No Empezará a Ser Vacunada Antes de la Primera Parte de 2021» . Hasta 2021 Ni Vacuna China, ni Inglesa , ni Alemana , ni Norteamericana ... Solo Queda que Aparezcan Tratamientos, Realizar Rastreos ,Prevención. #Covid19 #coronavirus  https://t.co/ceMNOdz9fB  https://t.co/QthzjyEQaf",0,3,8,https://twitter.com/pharma_jonpi/status/1285993130328809474
94531,2020-07-20,treporta,Brasil inicia el martes fase final de pruebas de vacuna china contra coronavirus  https://t.co/wDfufxc16h  https://t.co/yCxCV9uobs,0,3,8,https://twitter.com/TReporta/status/1285311098250551296
459701,2020-07-24,jlmarti2025,Se ha dicho q la vacuna rusa ya se ha administrado a los ricos del país (pero imaginemos qué pasaría si resultara letal x haberse saltado la fase 3) o que la china estará lista en octubre. Nada de esto es cierto. Ni siquiera estamos seguros de ninguna de ellas vaya a funcionar  https://t.co/fb2T80KHmr,1,1,8,https://twitter.com/jlmarti2025/status/1286815862691893254
93012,2020-07-24,pablojllovasco,"En China genera el virus, se convierte en pandemia y luego China ofrece créditos en Latinoamérica para comprar su vacuna.  China es una cloaca gigante.",0,5,8,https://twitter.com/PabloJlloVasco/status/1286812956689301506
93902,2020-07-21,albertorodnews,Brasil es el primer país en fase final de pruebas con una vacuna china contra el COVID-19.  https://t.co/CRnziRhNMO,0,5,8,https://twitter.com/AlbertoRodNews/status/1285727188533288960
460111,2020-07-21,telesurtv,#ENVIVO 🔴📹| Transmitimos en directo desde #Rusia🇷🇺  Nuestra corresponsal @LisandratlSUR1 nos actualiza cómo avanza a pasos agigantados el desarrollo de la vacuna rusa contra la #Covid_19😷 y los resultados positivos luego de sus pruebas👉🏿  https://t.co/axThqxztnw  https://t.co/796GPEWzeu,0,13,8,https://twitter.com/teleSURtv/status/1285547522824560640
459774,2020-07-23,castroverrier,La primera vacuna rusa contra la COVID-19 está lista  https://t.co/n6HZHtdd5Z Via @Granma_Digital,0,4,8,https://twitter.com/CastroVerrier/status/1286234258751856647
93391,2020-07-23,hersonramos8,@EmilioYitzhak Ni de loco me dejaría colocar una vacuna china.,2,0,8,https://twitter.com/HERSONRAMOS8/status/1286311968186474496
459960,2020-07-21,radiocmhw,#ATENCIÓN‼️ #ÚltimoMinuto La primera vacuna rusa🇷🇺 contra la nueva infección por coronavirus☣️ está lista. Vea👁️👁️ los detalles aquí👇🏻   https://t.co/EGhYJAjDcM,0,4,8,https://twitter.com/radiocmhw/status/1285687218707861505
93344,2020-07-23,olgadz43,@GuaraCuchaFE @benditafamilia1 La vacuna china? Sera de las informaciones que se estaban robando en EEUU? Sera otro virus que quieren enviar? Cuidaditooooo,1,7,8,https://twitter.com/olgadz43/status/1286359321048162310
94587,2020-07-20,teleamazonasec,Así avanza la vacuna china contra el #COVID19-&gt; https://t.co/PZeiW09MY6  https://t.co/FlHFAj7pi3,3,5,8,https://twitter.com/teleamazonasec/status/1285295753968132097
93151,2020-07-24,investingespana,Una vacuna china anti-#COVID19 se muestra prometedora en pruebas con animales.  https://t.co/jT81brTknx,0,2,8,https://twitter.com/InvestingEspana/status/1286633631675547648
94888,2020-07-19,hiromihiga,"Que indignacion siento al ver en el noticiero que Jorge Cuyubamba es un impostor, no es cientifico, es un canalla que no piensa en todo el dolor que viven millones de peruanos que pierden todo y  esperan la vacuna. China emitió un comunicado, no está en la lista de Becarios.",2,2,8,https://twitter.com/HiromiHiga/status/1284826109352321026
94726,2020-07-20,sin24horas,Vacuna china contra la COVID-19 en fase 2 es segura e induce respuesta inmune #NoticiasSIN  https://t.co/ooAByH9xrK,4,1,8,https://twitter.com/SIN24Horas/status/1285251546612146179
459864,2020-07-22,escambraycu,"La primera vacuna rusa contra la nueva infección por el nuevo #coronavirus está lista, dijo el primer viceministro de Defensa de #Rusia Ruslán Tsalikov  https://t.co/WUvmip4JiC #COVID19  https://t.co/MUR9srOPN2",0,11,8,https://twitter.com/escambraycu/status/1285954706242666496
460082,2020-07-21,portalcuba,"💉🦠 Vacuna rusa contra Covid-19 esta lista, afirma ministerio de Defensa  🔗  https://t.co/mtA40wZa4I  Vía @PLprensalatina   #COVID19  https://t.co/2k3xe6ZA0I",0,5,8,https://twitter.com/portalcuba/status/1285571644514349063
94209,2020-07-21,josmchacn2,Brasil comienza los ensayos de la vacuna china contra el coronavirus  https://t.co/bHdpQdkhMf,0,5,8,https://twitter.com/JosMChacn2/status/1285581725289123840
460213,2020-07-20,carlosfercid,¡Que alguien piense en la vacuna rusa contra el Covid!,0,2,8,https://twitter.com/carlosfercid/status/1285400709492613120
93927,2020-07-21,sputnikmundo,🇧🇷 Sao Paulo empieza a probar con voluntarios la vacuna china Sinovac contra el COVID-19  👉  https://t.co/ysCECw7ruv  #COVID_19 #coronavirus #QuédateEnCasa,0,14,8,https://twitter.com/SputnikMundo/status/1285720209941307393
460051,2020-07-21,rubengluengas,"#Video | Mala racha de Zoé Robledo | Reclamos a López-Gatell | Vacuna rusa lista y, Bill Gates | Rubén Luengas #EnContacto | Rubén Luengas - Entre noticias  https://t.co/Vp1S1fMUXr a través de @rubengluengas",0,2,8,https://twitter.com/rubengluengas/status/1285597575844958209
94852,2020-07-20,labola_bulldogs,-vacuna de Oxford: Adenovirus de chimpancé que produce catarro + gen de la espícula S de Coronita. -vacuna china: Adenovirus 5 más gen de la espícula S de Coronita. -EEUU: ARN mensajero. -España: Poxvirus + gen de espícula S de Coronita.   Me quedo con la española.,4,6,7,https://twitter.com/LaBola_Bulldogs/status/1285190671511498760
93240,2020-07-23,marthalumed,"@MyrianeLibre @algarroboMF @estegarsua1 @CpcorpOrw @Michael07608447 @barencos @ArellaProano @ecucol @damzmolina @constanzapaler1 @MelidaJumbo @Daniela24122017 @indignada2016 @veritopluas @rorkafracul @PedroBake @javieriof @FCK_chi @ElsaEstupin @La_AuroradChile @Cegusto @mailezar @Beatriz7291 @K1962Juan @augustoreinoso @shermanico @JJVivasWagner @nury594 @Politica2017 @omarbula Les cuento: ya empezó en forma la propaganda para la vacuna china en los medios. No es noticia, es propaganda. Toda LATAM recibirá vacuna china, provista por ese país a través de préstamos. Cómo les queda el ojo?",5,13,7,https://twitter.com/MarthaLuMed/status/1286477929363496960
93291,2020-07-23,cazarate09,"@NoticiasCaracol Leo varios comentarios de gente afirmando que no se aplicarían una vacuna china, eso lo escriben desde sus celulares fabricados en China",1,0,7,https://twitter.com/cazarate09/status/1286423295533953026
94833,2020-07-20,marraketa,"@BurguesProleta @T13 @EmmaMaldonado12 Y si la vacuna china está preparada para más cepas? Pq el adn del virus muta cada vez que sale de un cuerpo para contagiar a otro. No digo q la de oxford sea inferior, solo digo q no hay base sanitaria para preferir una por sobre la otra.",2,1,7,https://twitter.com/Marraketa/status/1285218852989628416
459782,2020-07-23,jorgeluisrecio,"Houston, tenemos un problema.  ""La primera vacuna rusa contra el coronavirus SARS-CoV-2 podrá ser registrada ya en agosto, de acuerdo al ministro de Salud, Mijaíl Murashko"".",0,10,7,https://twitter.com/jorgeluisrecio/status/1286192577990066176
460545,2020-07-19,josericardotb,"En mis oraciones incluyo siempre a los hombres de ciencia en todo el mundo, son una especie abnegada que sirve en silencio a la humanidad. Creadores de una vacuna rusa contra el Covid-19 están dispuestos a ""compartir sus secretos"" con colegas extranjeros.  https://t.co/M2XTDnPhnb",1,0,7,https://twitter.com/JoseRicardoTB/status/1284903885069582341
93375,2020-07-23,gladysceciliah3,China continúa su colaboracion global. Ofrece créditos por mil millones USD para que países de América Latina y el Caribe puedan acceder a la vacuna china contra la COVIT 19 @CubaMINREX @cmphcuba @AlbertoBlancoS @soshumanidad @CIPICuba @rpichsmadruga @CarloTresero,0,3,7,https://twitter.com/GladysCeciliaH3/status/1286327724404084744
93216,2020-07-24,tonhersan,"@MyrianeLibre @MarthaLuMed @algarroboMF @estegarsua1 @CpcorpOrw @Michael07608447 @barencos @ArellaProano @ecucol @damzmolina @constanzapaler1 @MelidaJumbo @Daniela24122017 @indignada2016 @veritopluas @rorkafracul @PedroBake @javieriof @FCK_chi @ElsaEstupin @La_AuroradChile @Cegusto @mailezar @Beatriz7291 @K1962Juan @augustoreinoso @shermanico @JJVivasWagner @nury594 @Politica2017 @omarbula No es de extrañarse que el Gob adquiera la ""vacuna"" China.. Todo en el mismo saco  La ONU bastonera del NOM",2,8,7,https://twitter.com/tonhersan/status/1286500446203412480
93930,2020-07-21,rppnoticias,Brasil comienza los tests de la vacuna china contra la COVID-19.  https://t.co/cuXzr8hhFL  https://t.co/WznsApZeAU,1,4,7,https://twitter.com/RPPNoticias/status/1285719254743027712
93815,2020-07-22,oromartv,#Brasil es el primer país en iniciar las pruebas en fase 3 de la vacuna china contra el #COVID19 El nombre del medicamento es  #Coronavac y ya está siendo inyectado a 9.000 médicos y paramédicos voluntarios que lo recibirán durante 3 meses.,0,3,7,https://twitter.com/oromartv/status/1285776775310643201
94661,2020-07-20,elnuevoherald,La vacuna china contra la COVID-19 llega a Brasil para ser testada  https://t.co/2xjgbebV7E,0,5,7,https://twitter.com/elnuevoherald/status/1285272017453944833
94314,2020-07-21,conelmazodando,Brasil comenzará pruebas en voluntarios de una vacuna china contra el Covid-19  https://t.co/ndYjMrB8nL  #OrandoPorDiosdado  https://t.co/XHexdTwL7n,0,16,7,https://twitter.com/ConElMazoDando/status/1285436601087275013
94029,2020-07-21,portalmvd,"Brasil, primer país en fase final de pruebas de vacuna china contra covid-19  https://t.co/BqpyIVFNBT",0,0,7,https://twitter.com/portalmvd/status/1285678377844834310
93747,2020-07-22,hora_digital,🔴 Estados Unidos acusa a China de robar información sobre la vacuna contra la Covid-19 🔗  https://t.co/j8eXlXlsoD #LaHoraDigital #22deJulio #Internacional #Covid19LHD #Vacuna #China #EEUU,0,3,7,https://twitter.com/Hora_Digital/status/1285900909839622147
459988,2020-07-21,samy_cho,Yo voy a insistir. ¿Por qué la OMS no hace un pronunciamiento sobre esta vacuna rusa? Cual es la función de ese organismo...,4,2,7,https://twitter.com/samy_cho/status/1285647780946616322
94278,2020-07-21,afpespanol,Brasil inicia el martes la fase final de pruebas de una vacuna china contra el nuevo coronavirus #AFP  https://t.co/J4qU3tRsBu  https://t.co/70nByPt0NB,2,6,7,https://twitter.com/AFPespanol/status/1285497240853737472
460486,2020-07-19,olmedopato,"Los anticuerpos contra el covid-19 desarrollados gracias a una vacuna rusa permanecerán en el cuerpo ""a largo plazo""  https://t.co/EFY0Gf6fjI",1,2,7,https://twitter.com/olmedopato/status/1285034622456389634
93835,2020-07-21,el_ciudadano,La posible vacuna china se vale de un virus del resfriado común modificado para transportar material genético del nuevo #Coronavirus al cuerpo humano #COVIDー19 #Salud  https://t.co/8o8AQQSaPv  Para apoyar el periodismo independiente 👉🏻  https://t.co/I9NtYkpfIa,0,10,7,https://twitter.com/El_Ciudadano/status/1285760401121189888
94723,2020-07-20,minuto30com,Una vacuna china contra la Covid-19 en fase 2 es segura e induce respuesta inmune  https://t.co/qTdaYBePXn a través de @minuto30com,0,0,7,https://twitter.com/minuto30com/status/1285252875132772354
460410,2020-07-20,hchtelevdigital,Los anticuerpos contra el covid-19 desarrollados gracias a una vacuna rusa permanecerán en el cuerpo “a largo plazo”  https://t.co/QTdprRFCqu a través de @HCHTelevDigital,1,1,7,https://twitter.com/HCHTelevDigital/status/1285178197009735680
460002,2020-07-21,pcivil_ve,📌 Vacuna rusa contra el Coronavirus está lista -   https://t.co/SQbkYqljvT,0,6,7,https://twitter.com/PCivil_Ve/status/1285634278919999488
93490,2020-07-23,isabelverak,No sé ustedes pero yo ni loca me quiero poner una vacuna China.,1,1,7,https://twitter.com/isabelverak/status/1286152035386241026
94277,2020-07-21,elimpulsocom,¡Avances positivos! Vacuna china contra COVID-19 en segunda fase genera respuesta inmune   https://t.co/HYZVT9priF,1,1,7,https://twitter.com/elimpulsocom/status/1285512354751549442
93402,2020-07-23,marialeaguirre,Vacuna china será un bien público de acceso universal  https://t.co/Z5JKBIOp4t,0,3,7,https://twitter.com/MariAleAguirre/status/1286306377279864833
93548,2020-07-22,blogcatarsis,"Un estudio publicado en la prestigiosa revista médica ""The Lancet"" afirma que la fase 2 de los ensayos clínicos de la vacuna china para la COVID-19 es segura e induce a respuesta inmune.",0,1,7,https://twitter.com/blogcatarsis/status/1286086643661910017
93190,2020-07-24,meganoticiascl,Vacuna china contra el coronavirus estaría disponible a fines de 2020.   https://t.co/diidq3DNUg,2,2,7,https://twitter.com/meganoticiascl/status/1286590695772307458
93655,2020-07-22,repretelcr,Vacuna china contra el coronavirus ensayada en humanos se revela segura y capaz de inducir una reacción inmune  https://t.co/STVmeQWR3o,0,0,7,https://twitter.com/RepretelCR/status/1285962792630132739
93784,2020-07-22,el_ciudadano,La posible vacuna china se vale de un virus del resfriado común modificado para transportar material genético del nuevo #Coronavirus al cuerpo humano #COVIDー19 #Salud  https://t.co/8o8AQQAzqV,1,5,7,https://twitter.com/El_Ciudadano/status/1285828171313512449
94355,2020-07-21,889noticias,"A partir del martes la vacuna china ""Coronavac"" contra el #Covid19 comenzará a probarse en Brasil. as  https://t.co/SJFjRtyqyN",0,4,7,https://twitter.com/889Noticias/status/1285409162864791553
460025,2020-07-21,alex_96h,"Vacuna rusa contra la nueva infección por #coronavirus está lista, dijo el primer viceministro de Defensa de Rusia, Ruslán Tsalikov, #Rusia🇷🇺 priorizó vacuna mientras #Trump planea invadir y destruir más naciones #ResistenciaUrbanaDigital  https://t.co/xVBbpDZCGN",0,3,6,https://twitter.com/alex_96h/status/1285620821126451201
94665,2020-07-20,el_dinamo,Vacuna china contra el COVID-19 produce respuesta inmunitaria   https://t.co/zYNFaxiFUf,0,2,6,https://twitter.com/el_dinamo/status/1285270748521656320
460014,2020-07-21,layakilin,"@clomnitz Nope, estamos en espera de la vacuna RUSA, que los ingleses quieren desacreditar aduciendo que ""los hackearon"" jajaja",1,1,6,https://twitter.com/layakilin/status/1285629227837136897
93286,2020-07-23,chispanorama,"Brasil se convirtió recientemente en el primer país en iniciar las pruebas en fase 3 de la vacuna #China contra el #Covid_19, desarrollada por el laboratorio chino #Sinovac. Se espera que se distribuye por toda la población a principios de 2021 si todo resuelta con éxito. #vacuna  https://t.co/Dr4pvdu6FT",0,2,6,https://twitter.com/chispanorama/status/1286431817718013958
459685,2020-07-25,delisherasme,*VACUNA RUSA YA ESTA COVID 19*  https://t.co/gxVB28ovXL DIFUNDIR...RT,3,4,6,https://twitter.com/DelisHerasme/status/1287118114249990144
93648,2020-07-22,el_gato_adn,@eluniversocom Si la vacuna china hace eso la original nos vuelve inmortales :y,0,1,6,https://twitter.com/el_gato_adn/status/1285967821105766401
94311,2020-07-21,camilochaparro_,"La vacuna china contra el coronavirus entrará a prueba mañana en Brasil en su tercera y crucial etapa, la fase III. 9.000 mil voluntarios.",1,2,6,https://twitter.com/Camilochaparro_/status/1285437890441482246
94650,2020-07-20,ibethparga,"⚠️La #vacuna china también muestra resultados positivos en su fase 2, generó fuerte reacción de #anticuerpos   Es desarrollada por #CanSinoBIO  @TheLancet publica resultados  #LoQueTienesQueSaber #COVID19  #China #coronavirus #SARSCoV2  #vaccine 💉🦠🇨🇳⬇️   https://t.co/ZQ3T3maWjJ",0,0,6,https://twitter.com/IbethParga/status/1285276021864960000
93338,2020-07-23,acentodiario,"Vacuna china será ""bien público de acceso universal""  https://t.co/b4OPCJ5gf7  https://t.co/P4e9wQ5l1F",0,1,6,https://twitter.com/acentodiario/status/1286366608349306880
460130,2020-07-21,gabrielaisabh,"En realidad, confío en la vacuna Rusa contra el #COVIDー19. Inspira mayor seriedad. Lo de EEUU es desesperación y mediática.",1,3,6,https://twitter.com/Gabrielaisabh/status/1285528467832999936
459790,2020-07-23,11_noticias,"En este momento, tanto la vacuna rusa, estadounidense y británica, han dado resultados esperanzadores, al haber pasado la fase de prueba en un segmento poblacional determinado.  https://t.co/kv4js3Tctm",0,1,6,https://twitter.com/11_Noticias/status/1286147827173920768
460314,2020-07-20,mexteki,"Los anticuerpos contra el covid-19 desarrollados gracias a una vacuna rusa permanecerán en el cuerpo ""a largo plazo"" Publicado. El 20 de julio, el segundo y último grupo de 20 participantes en la prueba de la vacuna está siendo dado de alta del hospital militar Burdenko de Moscú.  https://t.co/nTVSywUtpl",0,4,6,https://twitter.com/Mexteki/status/1285236538046066688
460214,2020-07-20,mario_ramon,"@Hmolinamilman @PichonaPichita @HeraldoMunoz Alcalde Daniel Jadue camas clínica a menor costo para equipar el espacio riesco.  ofreció importar el medicamento interferón para prevenir el covid-19. Habrá último ofreció una vacuna rusa para inmunizar a la población contra el covid-19. Accion concreta,  no populismo",2,1,6,https://twitter.com/mario_ramon/status/1285397322701119490
94847,2020-07-20,scorpi2020,@LRsecreta @Carlitos_martnz @chicadelaradio @olgarallo @doctorgaona @JoanMiquelMJ Cómo para ponerse la vacuna china o rusa!! 🤔 Vete a saber lo ke meten dentro o las secuelas ke pueda haber 😤,0,0,6,https://twitter.com/Scorpi2020/status/1285197973295640577
93827,2020-07-21,vivanicaragua13,#Internacionales  La posible vacuna china se vale de un virus del resfriado común modificado para transportar material genético del nuevo #Coronavirus al cuerpo humano.   https://t.co/NBqEA0ngkJ,0,1,6,https://twitter.com/VivaNicaragua13/status/1285764555528982533
93379,2020-07-23,plprensalatina,Vacuna china contra Covid-19 será bien público de acceso universal. Más👉👉  https://t.co/i6Fv3GPKQL  https://t.co/MRtYrCEuA3,0,6,6,https://twitter.com/PLprensalatina/status/1286325196425580545
93210,2020-07-24,jackymc10,@Gatitadelsur @PTV_Noticias Vacuna China🇨🇳 jamás!,3,3,6,https://twitter.com/JackyMc10/status/1286512890443374593
459873,2020-07-22,radiococonline,ATENCIÓN...La primera vacuna rusa contra la COVID-19 está lista  https://t.co/RiEt8a6YfK @pipamediaslarga @lenybs @chamberohoy @RosabalCaridad @rciudadhabana @MirelysMesa @Laguantanamera @Monstruoplayero @Guajiritasoy @Ynmeley @educarabos @RadioMetroCuba 🇨🇺,0,4,6,https://twitter.com/RadioCOCOnline/status/1285934619716653059
94164,2020-07-21,globovision,La vacuna china contra la COVID-19 llega a Brasil para ser testada| #Internacionales |  https://t.co/v9Qx9UbBT9,0,5,6,https://twitter.com/globovision/status/1285610487514718209
459945,2020-07-21,gabrielaisabh,Tenemos vacuna Rusa.  #PrevenciónYFortalecimiento #21Jul  https://t.co/KqzOl2eOhn,0,7,6,https://twitter.com/Gabrielaisabh/status/1285721550247931910
93413,2020-07-23,cicutica,A mi no me ponen una vacuna china .....,1,0,6,https://twitter.com/cicutica/status/1286302569908797442
93830,2020-07-21,24horastvn,"Durante este martes 21 de julio, Brasil, el segundo país en mundo afectado por la pandemia, comenzó con las pruebas de la vacuna China contra el coronavirus.   https://t.co/hnUnrY4yEJ",0,2,6,https://twitter.com/24HorasTVN/status/1285763464896679936
92986,2020-07-25,defensachilena,"@melnicksergio El presidente prefiere a China, hasta nos quiere vacunar con una vacuna China",2,1,6,https://twitter.com/defensachilena/status/1286873738055647233
94794,2020-07-20,robin44528605,"@AFPespanol @elcitizen Ya estados unidos gano,yo una vacuna china ni en las curvas me la pongo esas porquerias comunistas asesinos.",1,0,6,https://twitter.com/Robin44528605/status/1285230199777431552
93157,2020-07-24,la_patilla,Una vacuna china anti-Covid-19 se muestra prometedora en pruebas con animales  https://t.co/YDdwr32css,2,4,6,https://twitter.com/la_patilla/status/1286626934642753537
94423,2020-07-20,agencia_andina,"Brasil probará vacuna china como fase final para su aprobación  https://t.co/FzOUdxpcrN   Brasil es el segundo país más afectado por el coronavirus, detrás de Estados Unidos. Hasta el domingo, el gigante sudamericano sumó casi 80.000 muertos.  https://t.co/BQ8Nz57WYA",3,5,5,https://twitter.com/Agencia_Andina/status/1285361355697135617
93885,2020-07-21,reporteya,"#21Jul #Coronavirus  Brasil, primer país en fase final de pruebas de vacuna china contra #Covid19 - @AFPTV_LATAM   https://t.co/qFUFZVEJra",0,11,5,https://twitter.com/ReporteYa/status/1285730784675061761
93592,2020-07-22,bebbv,"@gnayzw Ni loca me pongo una vacuna China, Rusa o Irani",1,2,5,https://twitter.com/bebbv/status/1286028012132204545
94808,2020-07-20,lostiemposbol,La vacuna china contra la Covid-19 llega a Brasil para ser testada:  https://t.co/NEPJHZSliC  https://t.co/TMnWbAssxs,3,3,5,https://twitter.com/LosTiemposBol/status/1285226746900385793
94344,2020-07-21,pacozeacom,A partir del martes Brasil comienza pruebas de vacuna china contra COVID-19  https://t.co/Dl1YIi99Cb,0,0,5,https://twitter.com/PacoZeaCom/status/1285415094910943233
93624,2020-07-22,la_patilla,Brasil es el primer país en fase final de pruebas con una vacuna china contra el Covid-19  https://t.co/jKd7FmF6Wz        -,1,3,5,https://twitter.com/la_patilla/status/1285996029456855042
94770,2020-07-20,florenciatevy,Tet a tet: La vacuna china de Cansino y ahora la #vacuna de #Oxford pasan la 2da prueba de seguridad e inducen respuesta inmune en mil personas. Con estos resultados se puede iniciar la fase 3. #Covid_19   https://t.co/hg0sfXEmAi,1,3,5,https://twitter.com/florenciatevy/status/1285239217199734784
94073,2020-07-21,albertorodnews,Vacuna china contra la COVID-19 ensayada en humanos es «segura y capaz de inducir una reacción inmune».  https://t.co/FeM7xxFQrk,1,7,5,https://twitter.com/AlbertoRodNews/status/1285661163209007108
94816,2020-07-20,ambitocom,Brasil: San Pablo comienza a probar la vacuna china contra el coronavirus  https://t.co/4DTnl1VzCz,2,4,5,https://twitter.com/Ambitocom/status/1285225103479894021
93657,2020-07-22,la_patilla,Brasil es el primer país en fase final de pruebas con una vacuna china contra el Covid-19  https://t.co/jKd7FmF6Wz                               .,0,3,5,https://twitter.com/la_patilla/status/1285962311824531458
94753,2020-07-20,el_carabobeno,La vacuna china contra la COVID-19 llega a Brasil para ser testada  https://t.co/svXTjCy6xg,0,2,5,https://twitter.com/el_carabobeno/status/1285243953676054528
459696,2020-07-25,ottomaish,Esta claro que la vacuna rusa es el comunismo.,0,2,5,https://twitter.com/OttoMaish/status/1286949942523842560
94635,2020-07-20,mgrgaby,"@AlbertoRodNews Ni loca me pondria una ""vacuna china"", los que encabezan el regimen comunista chino no tienen ni escrúpulos, ni humanidad, ni conciencia y son capaces de acabar con la mitad de la humanidad si de eso pueden sacar beneficios.",0,0,5,https://twitter.com/MGRgaby/status/1285280067963310082
93430,2020-07-23,redcienciacuba,"Un comunicado de la cancillería mexicana indica hoy, que el ministro de Relaciones  Exteriores de #China, Wang Yi, informó que la #vacuna china contra la #COVID19 será un bien público de acceso universal.  https://t.co/sMxL7NROBD",1,0,5,https://twitter.com/RedCienciaCuba/status/1286293276350455809
94056,2020-07-21,rafaelperez0429,@ActualidadRT La vacuna china no tendrá cabida Ni aceptación en el mercado. Por su inseguridad. Hecho en China...ya uds sabe....,1,0,5,https://twitter.com/rafaelperez0429/status/1285669453393526786
93841,2020-07-21,publicafm,"La vacuna china, desarrollada por Cansino Biologics y bautizada Ad5-nCOV, también provocó una fuerte reacción de anticuerpos en otro ensayo en la mayoría de los aproximadamente 500 participantes.   Detalles:   ► https://t.co/AMdK9s76ls  https://t.co/uTD7CIuNlE",0,3,5,https://twitter.com/PublicaFM/status/1285758275980492800
93693,2020-07-22,guajiritasoy,Vacuna china contra la #COVID19 ensayada en humanos es capaz de inducir una reacción inmune  https://t.co/n4zNTTBhUb,0,1,5,https://twitter.com/Guajiritasoy/status/1285946151636742145
93923,2020-07-21,albertorodnews,Vacuna china contra la COVID-19 ensayada en humanos es «segura y capaz de inducir una reacción inmune» #21Jul  https://t.co/HMopdC7sbc,1,7,5,https://twitter.com/AlbertoRodNews/status/1285721206029799426
94284,2020-07-21,tabascohoy,#Covid19 ☣️🌐 Unos 900 médicos y paramédicos voluntarios en #SaoPaulo serán los primeros en #Brasil en recibir la vacuna #China #Coronavac.   https://t.co/juz6stbkpA,0,1,5,https://twitter.com/TabascoHOY/status/1285484662534488065
94644,2020-07-20,metroecuador,#MetroNoticias | Sobre la vacuna china contra el coronavirus 👉  https://t.co/7lEMMC1F63  https://t.co/SYnvfsa4UE,0,1,5,https://twitter.com/MetroEcuador/status/1285277412033548293
93378,2020-07-23,josericardoabla,"Cada vez nos acercamos mas al bello momento en que la #Covid_19 sera un simple recuerdo de miedo hacia una gripe mutada; ya la vacuna China y la de Oxford están en las ultimas etapas, y la de Biontech-Pfizer no se queda atrás. #2021AñoDeLosAbrazos Alex Saab Cota 905 Amy Winehouse  https://t.co/kVYdlXPbVt",0,0,5,https://twitter.com/josericardoabla/status/1286325222505840640
93484,2020-07-23,bastaimpunidad,@eluniversocom Sinvergüenzas..... Esa vacuna China tan mala como todo producto Chino.  https://t.co/oxeWHLT7W5,0,3,5,https://twitter.com/BastaImpunidad/status/1286165828086517760
93735,2020-07-22,xiani_pch,"España no comprará la 💉 a #China, “Europa y EEUU saben que la aceptabilidad de una vacuna china por parte de la población no sería la misma, es una dificultad importante. Incluso los propios chinos prefieren vacunas occidentales”  https://t.co/HUmA4FhRqT",0,0,5,https://twitter.com/Xiani_PCh/status/1285908704261550081
93454,2020-07-23,cavilaradio10,#Atención 💉🇨🇳Vacuna china contra #COVIDー19  será un bien público de acceso universal  https://t.co/71Z6ZxhFLo @DelgadoFelipe3 @Gg_2014Sandra @joaquinsglez @MaiteVegaP @oneliocc @IvanezOsvaldo @adialim7 @radio_cubana @mtycubanita1 @chamberohoy  @SiempreYunior @nijutohe,0,3,5,https://twitter.com/CAvilaRadio10/status/1286272851645931520
94697,2020-07-20,tumperegrino,"Otra más..   Ya merito???  ""The Lancet publica avances de vacuna china contra la COVID-19""   https://t.co/TbhgRh0x2Z",0,1,5,https://twitter.com/tumperegrino/status/1285261100171370497
93353,2020-07-23,escu_biga,"¡Que emoción!, ya mismo aprueban un crédito chino para pagar una vacuna china de una enfermedad china.",1,0,5,https://twitter.com/escu_biga/status/1286342987367231488
93846,2020-07-21,roobin16,"@IvanDuque ya el de brasil pidió la vacuna china! Pide la inglesa , la Gringa la q sea pero pídela",0,1,5,https://twitter.com/roobin16/status/1285752202452238336
94839,2020-07-20,albertorodnews,La vacuna china contra la COVID-19 llega a Brasil para ser testada.  https://t.co/4fxsWmRU4Z,0,4,5,https://twitter.com/AlbertoRodNews/status/1285214470495707137
